gene	coord	87minus2_CAST	87minus2_129S1	87minus2_total	87minus2_CAST/all	87minus2_htseqCount
1700019B21Rik	chrX:62514435-62514537	7	6	13	0.538462	21
1700019D03Rik	chr1:52952615-52952840	3	52	55	0.0545455	64
1700020I14Rik	chr2:119599588-119600744	7	6	13	0.538462	131
1700021F05Rik	chr10:43532676-43533157	104	83	187	0.55615	234
1700021K19Rik	chr16:32821702-32824146	12	5	17	0.705882	89
1700025G04Rik	chr1:152006545-152006767	15	8	23	0.652174	83
1700028K03Rik	chr5:107549085-107551542	5	3	8	0.625	45
1700029P11Rik	chr15:81980540-81981563	30	56	86	0.348837	221
1700030C10Rik	chr12:20815346-20815779	2	9	11	0.181818	35
1700030K09Rik	chr8:72460029-72460541	27	7	34	0.794118	102
1700037H04Rik	chr2:131146325-131146975	93	71	164	0.567073	479
1700052N19Rik	chr10:4453472-4455140	101	110	211	0.478673	233
1700061G19Rik	chr17:56886441-56886687	38	28	66	0.575758	278
1700066M21Rik	chr1:57382743-57385422	2	10	12	0.166667	99
1700095A21Rik	chr4:146519039-146519927	28	0	28	1	9
1700120C14Rik	chr15:99251788-99252001	5	12	17	0.294118	5
1700123O20Rik	chr14:54689804-54690742	31	58	89	0.348315	198
1810009A15Rik	chr19:8890411-8890759	100	101	201	0.497512	22
1810013L24Rik	chr16:8855794-8858924	22	21	43	0.511628	313
1810026B05Rik	chr7:73549597-73549652	22	29	51	0.431373	107
1810026J23Rik	chr9:21593150-21595970	45	35	80	0.5625	166
1810030O07Rik	chrX:12669527-12669646	27	112	139	0.194245	261
1810032O08Rik	chr11:116674300-116675798	119	117	236	0.504237	234
1810037I17Rik	chr3:122925479-122926194	104	137	241	0.431535	542
1810043G02Rik	chr10:77984419-77985438	6	5	11	0.545455	45
1810043H04Rik	chr11:120100174-120100424	8	12	20	0.4	67
1810055G02Rik	chr19:3716491-3717881	5	7	12	0.416667	83
1810058I24Rik	chr6:35261159-35262059	40	32	72	0.555556	230
2010012O05Rik	chr19:46701515-46703382	4	6	10	0.4	47
2010107E04Rik	chr12:111963230-111963353	489	173	662	0.738671	1869
2010107G23Rik	chr10:62107656-62109123	30	6	36	0.833333	41
2010111I01Rik	chr13:63298712-63302877	16	18	34	0.470588	103
2010315B03Rik	chr9:124291804-124294101	11	20	31	0.354839	39
2200002D01Rik	chr7:29247897-29247965	5	4	9	0.555556	42
2210013O21Rik	chrX:153723554-153723937	15	25	40	0.375	196
2210015D19Rik	chr11:5780206-5780635	19	38	57	0.333333	51
2210016F16Rik	chr13:58384824-58385225	10	36	46	0.217391	154
2210016L21Rik	chr5:114947682-114948540	49	37	86	0.569767	217
2210018M11Rik	chr7:98626466-98626720	21	24	45	0.466667	151
2210039B01Rik	chr12:73551156-73551986	63	12	75	0.84	27
2210409E12Rik	chr11:88972638-88973014	327	76	403	0.811414	395
2310009A05Rik	chr9:73042432-73042775	32	55	87	0.367816	38
2310011J03Rik	chr10:80320183-80320548	20	45	65	0.307692	135
2310022A10Rik	chr7:27580337-27582098	41	33	74	0.554054	212
2310022B05Rik	chr8:124662848-124663369	35	18	53	0.660377	126
2310033P09Rik	chr11:59210227-59210734	8	6	14	0.571429	91
2310035C23Rik	chr1:105753503-105755131	7	13	20	0.35	209
2310039H08Rik	chr17:46772635-46773407	11	16	27	0.407407	40
2310067B10Rik	chr11:115798275-115799033	13	13	26	0.5	134
2410002F23Rik	chr7:44250613-44252319	74	127	201	0.368159	402
2410003L11Rik	chr11:97622607-97622893	19	47	66	0.287879	70
2410004B18Rik	chr3:145938032-145938328	4	6	10	0.4	114
2410004N09Rik	chr18:33795853-33795989	120	125	245	0.489796	127
2410006H16Rik	chr11:62604655-62604806	168	244	412	0.407767	522
2410007B07Rik	chr3:75655390-75655731	27	118	145	0.186207	210
2410015M20Rik	chr17:56608638-56608692	86	62	148	0.581081	355
2410016O06Rik	chr12:83950608-83952953	127	22	149	0.852349	283
2410088K16Rik	chr1:88755534-88755733	28	6	34	0.823529	24
2410089E03Rik	chr15:8270679-8271158	27	48	75	0.36	145
2410127L17Rik	chr19:18691417-18691595	68	60	128	0.53125	610
2410137M14Rik	chr17:36978651-36978933	5	25	30	0.166667	76
2510002D24Rik	chr16:18839090-18840113	50	31	81	0.617284	76
2510003E04Rik	chr10:62558470-62559883	29	21	50	0.58	157
2510009E07Rik	chr16:21649045-21653758	8	2	10	0.8	70
2510039O18Rik	chr4:147946601-147947314	74	86	160	0.4625	335
2610001J05Rik	chr6:13869074-13870740	36	55	91	0.395604	103
2610002J02Rik	chr4:155256135-155256687	13	14	27	0.481481	35
2610044O15Rik8	chr8:129216354-129217749	2	6	8	0.25	65
2610301B20Rik	chr4:10897899-10899423	62	89	151	0.410596	158
2610305D13Rik	chr4:147615280-147615406	145	32	177	0.819209	1894
2610318N02Rik	chr16:17113398-17113626	10	5	15	0.666667	211
2610507B11Rik	chr11:78289804-78290625	233	197	430	0.54186	1467
2610524H06Rik	chr5:114823313-114823468	41	127	168	0.244048	139
2700029M09Rik	chr8:60905548-60905720	91	64	155	0.587097	415
2700038G22Rik	chr5:23853767-23855033	22	73	95	0.231579	63
2700049A03Rik	chr12:71242944-71243303	24	31	55	0.436364	137
2700060E02Rik	chr14:19822566-19822690	301	309	610	0.493443	2407
2700062C07Rik	chr18:24477269-24477767	21	15	36	0.583333	101
2700097O09Rik	chr12:55045661-55045943	3	10	13	0.230769	114
2700099C18Rik	chr17:94774892-94775129	42	16	58	0.724138	120
2810004N23Rik	chr8:124860946-124861271	266	222	488	0.545082	451
2810008D09Rik	chr11:117078776-117078955	73	89	162	0.450617	84
2810013P06Rik	chr8:123042575-123044602	7	3	10	0.7	53
2810025M15Rik	chr1:157419869-157420236	161	141	302	0.533113	477
2810403A07Rik	chr3:88711630-88712933	22	22	44	0.5	233
2810408I11Rik	chr1:64690464-64690659	13	12	25	0.52	46
2810408M09Rik	chr2:165490112-165491711	26	38	64	0.40625	89
2810417H13Rik	chr9:65893372-65893534	10	13	23	0.434783	70
2810428I15Rik	chr8:70506662-70506739	20	19	39	0.512821	175
2810474O19Rik	chr6:149334592-149335663	77	67	144	0.534722	1044
2900011O08Rik	chr16:14099793-14101494	4	15	19	0.210526	68
2900041M22Rik	chr11:117612262-117613417	3	13	16	0.1875	23
2900076A07Rik	chr7:81531211-81531498	15	1	16	0.9375	16
2900097C17Rik	chr2:156388063-156392979	18	14	32	0.5625	432
3010026O09Rik	chr11:50199536-50200115	15	15	30	0.5	102
3110040N11Rik	chr7:81789355-81789453	84	69	153	0.54902	158
3110043O21Rik	chr4:35191282-35193068	9	30	39	0.230769	113
3110082I17Rik	chr5:139460469-139460534	153	172	325	0.470769	215
3830406C13Rik	chr14:12301148-12303231	8	13	21	0.380952	73
4833420G17Rik	chr13:119485727-119486117	167	90	257	0.649805	235
4833439L19Rik	chr13:54565182-54565382	102	145	247	0.412955	346
4921524J17Rik	chr8:85408759-85409890	3	13	16	0.1875	155
4930404N11Rik	chr10:81364742-81364980	27	25	52	0.519231	64
4930414L22Rik	chr6:72438683-72440615	49	44	93	0.526882	79
4930427A07Rik	chr12:113163053-113165458	127	64	191	0.664921	247
4930444M15Rik	chr14:76515878-76516352	13	19	32	0.40625	34
4930447C04Rik	chr12:72906191-72906279	2	25	27	0.0740741	100
4930452B06Rik	chr14:8558034-8558190	15	16	31	0.483871	98
4930453N24Rik	chr16:64768924-64769162	27	27	54	0.5	291
4930461G14Rik	chr9:58469145-58469623	5	54	59	0.0847458	40
4930470H14Rik	chr17:4081830-4082995	11	7	18	0.611111	80
4930500J02Rik	chr2:104567861-104568230	286	297	583	0.490566	442
4930503L19Rik	chr18:70472291-70472480	120	135	255	0.470588	174
4930506C21Rik	chr17:8297029-8297243	11	40	51	0.215686	80
4930511M06Rik	chr18:57546014-57548375	8	5	13	0.615385	52
4930513N10Rik	chr8:95806830-95809180	11	3	14	0.785714	24
4930579G24Rik	chr3:79631129-79632819	6	9	15	0.4	51
4931406C07Rik	chr9:15301367-15301607	5	6	11	0.454545	101
4931406P16Rik	chr7:34239744-34239822	9	9	18	0.5	184
4931428F04Rik	chr8:105280409-105282144	10	0	10	1	35
4932438A13Rik	chr3:37052324-37053033	12	12	24	0.5	294
4933402E13Rik	chrX:62290365-62292078	7	20	27	0.259259	68
4933404O12Rik	chr5:136933739-136937109	5	12	17	0.294118	49
4933426M11Rik	chr12:80877096-80880833	19	8	27	0.703704	250
4933434E20Rik	chr3:90061638-90063341	70	41	111	0.630631	212
4933438K21Rik	chr4:147063366-147064898	6	2	8	0.75	80
5031439G07Rik	chr15:84955646-84955723	20	36	56	0.357143	169
5330411J11Rik	chr2:59382493-59383954	3	29	32	0.09375	30
5430405H02Rik	chr2:156853431-156854304	11	12	23	0.478261	92
5430416N02Rik	chr5:100429326-100429535	62	27	89	0.696629	72
5530601H04Rik	chrX:105066759-105066877	7	4	11	0.636364	86
5730408K05Rik	chr19:8888387-8888770	10	8	18	0.555556	19
5830415F09Rik	chr4:46387568-46387742	33	40	73	0.452055	73
5830417I10Rik	chr3:88825390-88829371	47	46	93	0.505376	314
5830418K08Rik	chr9:15331936-15335305	20	29	49	0.408163	288
6030458C11Rik	chr15:12817858-12818284	110	239	349	0.315186	197
6330416G13Rik	chr4:63583786-63586353	23	21	44	0.522727	96
6330419J24Rik	chrX:56376030-56378470	8	8	16	0.5	36
6430562O15Rik	chr13:99411842-99412826	42	43	85	0.494118	80
6720489N17Rik	chr13:62607373-62607499	36	9	45	0.8	100
6820431F20Rik	chr8:20268286-20272219	57	2	59	0.966102	2442
8030462N17Rik	chr18:77673900-77674684	8	13	21	0.380952	223
8430419L09Rik	chr6:135233979-135236240	15	13	28	0.535714	82
9030624J02Rik	chr7:118838113-118838231	64	51	115	0.556522	368
9130011E15Rik	chr19:45975219-45975275	64	54	118	0.542373	184
9130221H12Rik	chr7:25228723-25230264	36	37	73	0.493151	205
9130401M01Rik	chr15:58031984-58032079	175	105	280	0.625	546
9430008C03Rik	chr2:158361405-158361522	32	26	58	0.551724	151
9430015G10Rik	chr4:156125417-156127263	133	120	253	0.525692	247
9430016H08Rik	chr1:57413240-57413387	7	7	14	0.5	176
9430038I01Rik	chr7:137410640-137410756	95	43	138	0.688406	77
9530027J09Rik	chrX:48276792-48278190	226	278	504	0.448413	383
9530068E07Rik	chr11:52406945-52408723	29	61	90	0.322222	146
9530091C08Rik	chr9:68765346-68773322	22	0	22	1	23
9630033F20Rik	chr6:127085116-127088302	212	205	417	0.508393	485
9830147E19Rik	chr7:42616233-42616359	63	24	87	0.724138	292
9930104L06Rik	chr4:124942583-124944661	16	10	26	0.615385	74
A130010J15Rik	chr1:193174245-193177832	8	3	11	0.727273	45
A130077B15Rik	chr10:122565023-122567377	0	70	70	0	750
A230046K03Rik	chr10:83594171-83596473	100	76	176	0.568182	567
A230072C01Rik	chrX:20985979-20987349	25	15	40	0.625	163
A230103J11Rik	chr8:85060244-85060460	10	16	26	0.384615	88
A330032B11Rik	chr19:37194876-37196541	16	0	16	1	57
A430005L14Rik	chr4:153961490-153961924	55	80	135	0.407407	218
A530054K11Rik	chr13:67617001-67621849	9	6	15	0.6	121
A630089N07Rik	chr16:98062512-98064238	17	3	20	0.85	353
A730017L22Rik	chr2:130872541-130874442	0	14	14	0	35
A830080D01Rik	chrX:159592071-159593081	56	59	115	0.486957	791
A930004D18Rik	chr2:18025189-18028238	8	12	20	0.4	78
AA414768	chrX:12936873-12938541	12	5	17	0.705882	136
AA465934	chr11:83291967-83292097	16	41	57	0.280702	74
AA467197	chr2:122640701-122641076	17	0	17	1	12
Aaas	chr15:102339944-102340068	48	54	102	0.470588	460
Aacs	chr5:125516216-125517403	43	26	69	0.623188	150
Aaed1	chr13:64291836-64292228	3	8	11	0.272727	76
Aagab	chr9:63640207-63641889	50	47	97	0.515464	311
Aak1	chr6:86987204-87003227	15	16	31	0.483871	181
Aamdc	chr7:97550331-97550741	8	9	17	0.470588	52
Aamp	chr1:74282027-74282171	76	89	165	0.460606	1052
Aar2	chr2:156566865-156568972	51	32	83	0.614458	146
Aard	chr15:52044799-52045722	476	318	794	0.599496	1050
Aars	chr8:111055019-111055569	444	444	888	0.5	2106
Aars2	chr17:45520286-45520843	55	73	128	0.429688	209
Aarsd1	chr11:101417103-101417234	79	96	175	0.451429	418
Aasdh	chr5:76896377-76896690	26	27	53	0.490566	89
Aasdhppt	chr9:4308694-4308919	35	28	63	0.555556	488
Aass	chr6:23072173-23073090	0	13	13	0	38
Aatf	chr11:84513292-84513501	44	40	84	0.52381	269
Abca1	chr4:53044115-53044238	5	16	21	0.238095	263
Abcb10	chr8:123968001-123968135	43	27	70	0.614286	166
Abcb1a	chr5:8747355-8748570	16	60	76	0.210526	177
Abcb1b	chr5:8865750-8866314	69	84	153	0.45098	310
Abcb6	chr1:75179570-75180283	20	17	37	0.540541	114
Abcb7	chrX:104413657-104413846	90	90	180	0.5	757
Abcb8	chr5:24406668-24406801	25	20	45	0.555556	188
Abcc1	chr16:14473460-14474878	13	5	18	0.722222	91
Abcc4	chr14:118630979-118631142	67	75	142	0.471831	391
Abcc5	chr16:20405389-20405544	139	189	328	0.42378	1008
Abcd3	chr3:121796449-121796485	217	199	416	0.521635	386
Abcd4	chr12:84613905-84614044	96	26	122	0.786885	320
Abce1	chr8:79683442-79685277	203	224	427	0.47541	2058
Abcf1	chr17:35963321-35963392	31	25	56	0.553571	1075
Abcf2	chr5:24565341-24566003	51	83	134	0.380597	1086
Abcf3	chr16:20551806-20551862	6	4	10	0.6	377
Abcg2	chr6:58684333-58684457	19	17	36	0.527778	401
Abhd10	chr16:45740319-45740502	25	52	77	0.324675	129
Abhd11	chr5:135011887-135012175	93	64	157	0.592357	229
Abhd11os	chr5:135012122-135012332	4	6	10	0.4	14
Abhd12	chr2:150904357-150904731	56	36	92	0.608696	182
Abhd13	chr8:9987385-9992154	2	14	16	0.125	122
Abhd14a	chr9:106445526-106445834	48	42	90	0.533333	94
Abhd17a	chr10:80586515-80587030	26	34	60	0.433333	255
Abhd17b	chr19:21684098-21685637	10	14	24	0.416667	191
Abhd17c	chr7:84109356-84110801	44	34	78	0.564103	307
Abhd4	chr14:54267768-54269169	89	50	139	0.640288	272
Abi1	chr2:22953435-22953611	51	44	95	0.536842	478
Abi2	chr1:60476740-60481163	5	7	12	0.416667	152
Abi3	chr11:95830072-95832876	24	14	38	0.631579	76
Abl2	chr1:156640993-156649619	9	13	22	0.409091	259
Abr	chr11:76478995-76479180	46	54	100	0.46	269
Abracl	chr10:18023067-18023252	35	33	68	0.514706	199
Abtb1	chr6:88841769-88841935	26	29	55	0.472727	197
Acaa1a	chr9:119349958-119350295	7	1	8	0.875	266
Acaa2	chr18:74801297-74801367	16	150	166	0.0963855	191
Acaca	chr11:84399560-84401651	107	65	172	0.622093	407
Acacb	chr5:114249494-114250758	17	6	23	0.73913	127
Acad12	chr5:121609766-121610166	16	0	16	1	43
Acad9	chr3:36090831-36092857	20	18	38	0.526316	301
Acadl	chr1:66863173-66863309	112	61	173	0.647399	276
Acadm	chr3:153944396-153944643	218	455	673	0.323923	981
Acads	chr5:115113064-115113213	92	131	223	0.412556	423
Acadsb	chr7:131444237-131446211	87	112	199	0.437186	241
Acadvl	chr11:70012958-70013083	14	12	26	0.538462	205
Acap2	chr16:31092413-31096446	7	4	11	0.636364	306
Acat1	chr9:53580522-53582665	3	5	8	0.375	65
Acat2	chr17:12947357-12947479	120	103	223	0.538117	583
Acat3	chr17:12927338-12927460	274	185	459	0.59695	956
Acbd3	chr1:180752159-180754204	7	8	15	0.466667	215
Acbd4	chr11:103104803-103104889	9	3	12	0.75	42
Acbd5	chr2:23112505-23114512	22	33	55	0.4	136
Acbd6	chr1:155677204-155677234	20	25	45	0.444444	169
Accs	chr2:93842919-93842988	12	3	15	0.8	47
Accsl	chr2:93865682-93866229	28	56	84	0.333333	132
Acd	chr8:105700703-105700839	14	29	43	0.325581	97
Acer2	chr4:86932032-86932490	59	49	108	0.546296	128
Acer3	chr7:98309348-98309527	11	10	21	0.52381	141
Acin1	chr14:54679241-54679352	227	209	436	0.520642	1013
Ackr3	chr1:90213795-90215722	10	5	15	0.666667	34
Acly	chr11:100523440-100523621	480	496	976	0.491803	2563
Aco1	chr4:40197554-40199009	147	180	327	0.449541	388
Aco2	chr15:81914628-81915137	218	149	367	0.594005	2150
Acot13	chr13:24831226-24831489	19	65	84	0.22619	72
Acot8	chr2:164799720-164799945	19	14	33	0.575758	95
Acot9	chrX:155295683-155295768	59	99	158	0.373418	797
Acox1	chr11:116180291-116180406	18	29	47	0.382979	166
Acox3	chr5:35612015-35613801	8	31	39	0.205128	102
Acp1	chr12:30893326-30895953	118	249	367	0.321526	901
Acp2	chr2:91210607-91214098	9	3	12	0.75	162
Acp5	chr9:22129863-22130129	42	11	53	0.792453	103
Acp6	chr3:97171642-97171742	59	47	106	0.556604	1279
Acsf2	chr11:94571271-94571436	20	98	118	0.169492	193
Acsf3	chr8:122817392-122817881	4	6	10	0.4	62
Acsl1	chr8:46534340-46536050	45	44	89	0.505618	220
Acsl3	chr1:78706258-78707743	98	84	182	0.538462	580
Acsl4	chrX:142343074-142343197	46	26	72	0.638889	275
Acsl5	chr19:55295373-55295522	10	4	14	0.714286	92
Acss1	chr2:150638364-150638539	65	35	100	0.65	149
Actb	chr5:142903116-142903941	85	118	203	0.418719	8688
Actg1	chr11:120348425-120348484	924	488	1412	0.654391	8939
Actl6a	chr3:32725247-32725333	327	513	840	0.389286	1257
Actn1	chr12:80178302-80178452	489	197	686	0.712828	1543
Actn4	chr7:28918954-28919068	397	399	796	0.498744	2239
Actr10	chr12:70961867-70964717	99	52	151	0.655629	437
Actr1a	chr19:46384220-46384345	103	130	233	0.44206	499
Actr1b	chr1:36700337-36700377	52	59	111	0.468468	506
Actr2	chr11:20094230-20094445	349	365	714	0.488796	2255
Actr3	chr1:125435285-125435727	125	115	240	0.520833	1140
Actr3b	chr5:25849851-25850341	8	12	20	0.4	83
Actr5	chr2:158638633-158639211	18	32	50	0.36	62
Actr6	chr10:89726637-89726760	64	41	105	0.609524	181
Actr8	chr14:29991592-29991755	20	20	40	0.5	259
Acy1	chr9:106437629-106437737	28	35	63	0.444444	227
Acyp1	chr12:85272398-85272827	30	12	42	0.714286	129
Acyp2	chr11:30649301-30649396	6	7	13	0.461538	39
Adal	chr2:121140428-121140666	3	5	8	0.375	129
Adam10	chr9:70778000-70780229	8	20	28	0.285714	220
Adam15	chr3:89340055-89340179	6	8	14	0.428571	93
Adam17	chr12:21373336-21373632	78	70	148	0.527027	288
Adam19	chr11:46143792-46147347	131	204	335	0.391045	528
Adam23	chr1:63592608-63596515	70	106	176	0.397727	396
Adam9	chr8:24992074-24992243	23	14	37	0.621622	175
Adamts9	chr6:92816470-92816643	6	6	12	0.5	119
Adap1	chr5:139273335-139273563	5	15	20	0.25	111
Adar	chr3:89750929-89753455	17	21	38	0.447368	240
Adat2	chr10:13562815-13563376	27	43	70	0.385714	158
Adat3	chr10:80606314-80607654	4	14	18	0.222222	30
Adck1	chr12:88461015-88461726	32	16	48	0.666667	125
Adck4	chr7:27252261-27252326	8	7	15	0.533333	70
Adck5	chr15:76593431-76593631	2	6	8	0.25	142
Add1	chr5:34630470-34632305	92	106	198	0.464646	568
Adh5	chr3:138455085-138455499	812	850	1662	0.488568	2092
Adi1	chr12:28680966-28682174	101	182	283	0.35689	319
Adipor1	chr1:134431530-134432341	43	50	93	0.462366	523
Adipor2	chr6:119353150-119355928	65	65	130	0.5	505
Adk	chr14:21447814-21448569	46	31	77	0.597403	181
Adnp2	chr18:80127135-80130994	99	125	224	0.441964	387
Ado	chr10:67544511-67548955	35	54	89	0.393258	196
Adpgk	chr9:59314731-59316200	74	93	167	0.443114	301
Adprhl2	chr4:126317720-126317904	10	26	36	0.277778	221
Adprm	chr11:67051681-67051778	51	22	73	0.69863	158
Adrb3	chr8:27227257-27228750	6	8	14	0.428571	227
Adrbk1	chr19:4289313-4289413	14	25	39	0.358974	296
Adrm1	chr2:180171588-180171688	7	8	15	0.466667	913
Adsl	chr15:80968662-80970947	145	186	331	0.438066	474
Adss	chr1:177796212-177796509	256	353	609	0.420361	1363
Adssl1	chr12:112640958-112641355	38	15	53	0.716981	85
Aebp2	chr6:140650756-140655481	62	59	121	0.512397	473
Aen	chr7:78907144-78908833	139	93	232	0.599138	560
Aes	chr10:81565472-81566371	192	210	402	0.477612	1147
Afap1	chr5:35999699-36003922	12	11	23	0.521739	110
Aff1	chr5:103850702-103855322	202	208	410	0.492683	793
Aff4	chr11:53415388-53421830	142	182	324	0.438272	937
Afg3l1	chr8:123501848-123503916	96	106	202	0.475248	568
Afg3l2	chr18:67448888-67449136	120	159	279	0.430108	588
Aftph	chr11:20725685-20727639	27	29	56	0.482143	248
Aga	chr8:53520237-53520344	33	9	42	0.785714	105
Agap1	chr1:89888691-89895282	12	4	16	0.75	126
Agfg1	chr1:82894999-82896275	230	344	574	0.400697	642
Agfg2	chr5:137661364-137661492	13	10	23	0.565217	112
Aggf1	chr13:95374846-95375357	157	172	329	0.477204	426
Ago1	chr4:126435013-126439611	59	51	110	0.536364	328
Ago2	chr15:73123877-73123999	22	21	43	0.511628	455
Agpat1	chr17:34612253-34613449	32	37	69	0.463768	321
Agpat2	chr2:26596291-26596466	18	12	30	0.6	200
Agpat3	chr10:78284189-78284350	16	16	32	0.5	262
Agpat4	chr17:12218985-12219640	38	20	58	0.655172	215
Agpat5	chr8:18881738-18884413	61	62	123	0.495935	377
Agpat6	chr8:23190716-23191692	35	42	77	0.454545	309
Agps	chr2:75925922-75931350	35	48	83	0.421687	759
Agrn	chr4:156185088-156185135	418	333	751	0.556591	1028
Agtrap	chr4:148087917-148088064	137	156	293	0.467577	679
Ahctf1	chr1:179775332-179775519	250	233	483	0.517598	970
Ahcy	chr2:155074365-155074497	183	175	358	0.511173	2737
Ahcyl2	chr6:29909040-29912310	14	17	31	0.451613	122
Ahdc1	chr4:133061376-133066277	24	28	52	0.461538	311
Ahnak	chr19:9001699-9019196	36	59	95	0.378947	670
Ahsa2	chr11:23496691-23496881	32	52	84	0.380952	376
Ahsg	chr16:22898797-22899451	6	2	8	0.75	41
AI314180	chr4:58861525-58861644	16	11	27	0.592593	343
AI413582	chr17:27563769-27564016	10	5	15	0.666667	40
AI414108	chr9:27352685-27357543	20	18	38	0.526316	143
AI506816	chr5:23710017-23710408	0	20	20	0	28
AI507597	chr4:141614958-141615604	5	8	13	0.384615	28
AI597479	chr1:43113186-43115946	21	19	40	0.525	152
AI661453	chr17:47469276-47470638	7	3	10	0.7	71
AI837181	chr19:5425937-5427316	25	12	37	0.675676	96
AI846148	chr19:7382672-7383026	59	19	78	0.75641	268
AI987944	chr7:41372930-41375374	4	7	11	0.363636	75
Aida	chr1:183322489-183324501	51	53	104	0.490385	202
Aifm2	chr10:61736583-61738652	8	7	15	0.533333	85
Aig1	chr10:13801848-13801949	10	3	13	0.769231	40
Aim1l	chr4:134092050-134092209	28	24	52	0.538462	115
Aim2	chr1:173464971-173466036	107	29	136	0.786765	138
Aimp1	chr3:132683793-132683879	77	100	177	0.435028	770
Aimp2	chr5:143909581-143909839	13	26	39	0.333333	203
Aip	chr19:4115320-4115496	30	28	58	0.517241	186
Ajuba	chr14:54567469-54569056	133	130	263	0.505703	358
AK010878	chr12:102757541-102757810	60	9	69	0.869565	164
Ak2	chr4:129010563-129011529	250	190	440	0.568182	1308
Ak4	chr4:101463553-101467771	82	96	178	0.460674	181
Ak6	chr13:100664051-100664196	84	64	148	0.567568	114
Ak7	chr12:105781671-105782447	196	58	254	0.771654	391
Akap1	chr11:88844259-88845865	123	114	237	0.518987	671
Akap10	chr11:61871307-61873021	21	23	44	0.477273	115
Akap11	chr14:78509880-78514320	56	62	118	0.474576	338
Akap12	chr10:4358478-4359471	922	794	1716	0.537296	2512
Akap2	chr4:57892869-57896984	84	166	250	0.336	311
Akap7	chr10:25283893-25284041	17	35	52	0.326923	102
Akap8	chr17:32303676-32305706	40	33	73	0.547945	842
Akap9	chr5:4077828-4077967	30	41	71	0.422535	214
Akip1	chr7:109711750-109712181	10	11	21	0.47619	82
Akirin1	chr4:123743433-123743573	43	31	74	0.581081	362
Akirin2	chr4:34566215-34566908	56	48	104	0.538462	316
Akr1a1	chr4:116641858-116641977	194	166	360	0.538889	2160
Akr1b10	chr6:34396612-34396949	10	15	25	0.4	57
Akr1b3	chr6:34317340-34317489	811	950	1761	0.460534	0
Akr1b8	chr6:34365903-34365985	19	70	89	0.213483	117
Akr1e1	chr13:4592490-4593298	8	11	19	0.421053	124
Akr7a5	chr4:139318092-139318786	39	33	72	0.541667	137
Akt1	chr12:112659129-112659276	53	28	81	0.654321	250
Akt1s1	chr7:44854592-44855421	9	14	23	0.391304	185
Akt2	chr7:27638062-27639453	56	51	107	0.523364	398
Aktip	chr8:91129600-91129805	19	22	41	0.463415	196
Alad	chr4:62514074-62514260	30	60	90	0.333333	198
Alas1	chr9:106241116-106241338	14	22	36	0.388889	141
Aldh16a1	chr7:45154392-45154538	104	79	183	0.568306	467
