gene	coord	86plus1_CAST	86plus1_129S1	86plus1_total	86plus1_CAST/all	86plus1_htseqCount
2900076A07Rik	chr7:81531211-81531498	11	12	23	0.478261	21
2900097C17Rik	chr2:156388063-156392979	13	16	29	0.448276	448
3010026O09Rik	chr11:50199536-50200115	12	12	24	0.5	52
3110002H16Rik	chr18:12181584-12181695	8	7	15	0.533333	88
3110040N11Rik	chr7:81788450-81788576	19	18	37	0.513514	45
3110043O21Rik	chr4:35218414-35218916	8	3	11	0.727273	111
3110082I17Rik	chr5:139455417-139455546	61	71	132	0.462121	123
4833420G17Rik	chr13:119485727-119486117	151	64	215	0.702326	180
4833439L19Rik	chr13:54565182-54565382	62	107	169	0.366864	283
4921524J17Rik	chr8:85408759-85409890	15	5	20	0.75	123
4930414L22Rik	chr6:72438683-72440615	74	63	137	0.540146	109
4930427A07Rik	chr12:113163053-113165458	39	30	69	0.565217	132
4930444M15Rik	chr14:76515878-76516352	8	17	25	0.32	21
4930447C04Rik	chr12:72916674-72916730	13	28	41	0.317073	95
4930453N24Rik	chr16:64768924-64769162	30	27	57	0.526316	213
4930470H14Rik	chr17:4081830-4082995	22	23	45	0.488889	211
4930483K19Rik	chr10:76545871-76546800	4	4	8	0.5	13
4930486L24Rik	chr13:60853100-60853324	0	12	12	0	31
4930500J02Rik	chr2:104567861-104568230	191	177	368	0.519022	268
4930503L19Rik	chr18:70471673-70471979	69	80	149	0.463087	132
4930506C21Rik	chr17:8297029-8297243	12	17	29	0.413793	46
4930511M06Rik	chr18:57546014-57548375	10	23	33	0.30303	48
4930513N10Rik	chr8:95806830-95809180	23	8	31	0.741935	32
4930519F16Rik	chrX:103234022-103234269	5	11	16	0.3125	34
4931406C07Rik	chr9:15301367-15301607	14	8	22	0.636364	60
4931406P16Rik	chr7:34257347-34257508	21	16	37	0.567568	211
4931428F04Rik	chr8:105280409-105282144	9	4	13	0.692308	65
4932438A13Rik	chr3:37052324-37053033	6	6	12	0.5	337
4933408N05Rik	chr8:114347252-114347339	1	7	8	0.125	12
4933421O10Rik	chr4:33027139-33030521	15	14	29	0.517241	39
4933426M11Rik	chr12:80877096-80880833	19	5	24	0.791667	241
4933434E20Rik	chr3:90061638-90063341	38	61	99	0.383838	190
5031439G07Rik	chr15:84955646-84955723	10	18	28	0.357143	144
5330411J11Rik	chr2:59382493-59383954	0	22	22	0	38
5430405H02Rik	chr2:156853431-156854304	8	11	19	0.421053	71
5430416N02Rik	chr5:100429326-100429535	43	31	74	0.581081	57
5730408K05Rik	chr19:8888387-8888770	8	5	13	0.615385	11
5830415F09Rik	chr4:46389318-46389423	14	33	47	0.297872	55
5830417I10Rik	chr3:88825390-88829371	24	26	50	0.48	287
5830418K08Rik	chr9:15341441-15341624	30	38	68	0.441176	254
6030458C11Rik	chr15:12823561-12823706	72	189	261	0.275862	200
6330416G13Rik	chr4:63583786-63586353	6	9	15	0.4	60
6430562O15Rik	chr13:99411842-99412826	25	40	65	0.384615	46
6720489N17Rik	chr13:62603015-62605380	20	7	27	0.740741	56
6820431F20Rik	chr8:20268286-20272219	78	1	79	0.987342	2871
8030462N17Rik	chr18:77673900-77674684	10	9	19	0.526316	180
9030624G23Rik	chr12:24043202-24044854	3	8	11	0.272727	169
9030624J02Rik	chr7:118838113-118838231	58	40	98	0.591837	286
9130011E15Rik	chr19:45975219-45975275	104	75	179	0.581006	258
9130221H12Rik	chr7:25228723-25230264	31	21	52	0.596154	163
9130401M01Rik	chr15:58031984-58032079	91	59	150	0.606667	295
9330159F19Rik	chr10:29224235-29225414	9	2	11	0.818182	50
9430008C03Rik	chr2:158361405-158361522	15	17	32	0.46875	135
9430015G10Rik	chr4:156125417-156127263	117	101	218	0.536697	202
9430016H08Rik	chr1:57413240-57413387	8	9	17	0.470588	130
9430038I01Rik	chr7:137410640-137410756	11	7	18	0.611111	44
9530027J09Rik	chrX:48276792-48278190	106	169	275	0.385455	224
9530068E07Rik	chr11:52406945-52408723	33	35	68	0.485294	129
9530091C08Rik	chr9:68765346-68773322	11	0	11	1	18
9630033F20Rik	chr6:127085116-127088302	179	279	458	0.39083	462
9830147E19Rik	chr7:42609526-42614223	32	8	40	0.8	187
9930104L06Rik	chr4:124942583-124944661	16	11	27	0.592593	70
A130077B15Rik	chr10:122565023-122567377	0	107	107	0	1468
A230046K03Rik	chr10:83594171-83596473	94	80	174	0.54023	434
A230050P20Rik	chr9:20872868-20872971	5	11	16	0.3125	50
A230072C01Rik	chrX:20985979-20987349	23	20	43	0.534884	114
A230073K19Rik	chr7:59281879-59289166	4	4	8	0.5	67
A230103J11Rik	chr8:85060244-85060460	33	19	52	0.634615	135
A330032B11Rik	chr19:37194876-37196541	6	2	8	0.75	18
A430005L14Rik	chr4:153961490-153961924	41	38	79	0.518987	144
A630089N07Rik	chr16:98062512-98064238	72	21	93	0.774194	984
A730017L22Rik	chr2:130872541-130874442	5	36	41	0.121951	44
A830080D01Rik	chrX:159551751-159552374	16	0	16	1	248
A930004D18Rik	chr2:18025189-18028238	12	17	29	0.413793	76
A930005H10Rik	chr3:115886214-115886375	4	6	10	0.4	15
A930011O12Rik	chr14:64590273-64593961	9	3	12	0.75	81
AA414768	chrX:12936873-12938541	6	10	16	0.375	106
AA465934	chr11:83291967-83292097	2	15	17	0.117647	29
Aaas	chr15:102339944-102340068	36	35	71	0.507042	358
Aacs	chr5:125516216-125517403	20	20	40	0.5	115
Aagab	chr9:63640207-63641889	23	22	45	0.511111	165
Aamp	chr1:74282027-74282171	58	65	123	0.471545	694
Aar2	chr2:156566865-156568972	38	22	60	0.633333	132
Aard	chr15:52044799-52045722	321	212	533	0.602251	616
Aars	chr8:111055019-111055569	634	296	930	0.68172	2326
Aars2	chr17:45520286-45520843	38	38	76	0.5	193
Aarsd1	chr11:101417103-101417234	39	62	101	0.386139	249
Aasdh	chr5:76884086-76884201	10	13	23	0.434783	89
Aasdhppt	chr9:4308694-4308919	13	21	34	0.382353	245
Aatf	chr11:84510199-84510417	19	14	33	0.575758	128
Abca1	chr4:53044115-53044238	13	19	32	0.40625	288
Abcb10	chr8:123952459-123954575	19	13	32	0.59375	108
Abcb1a	chr5:8740409-8740615	3	33	36	0.0833333	136
Abcb1b	chr5:8865750-8866314	33	37	70	0.471429	156
Abcb6	chr1:75179570-75180283	16	10	26	0.615385	139
Abcb7	chrX:104302952-104303039	37	37	74	0.5	437
Abcb8	chr5:24406668-24406801	18	14	32	0.5625	145
Abcc3	chr11:94350936-94351102	29	2	31	0.935484	59
Abcc4	chr14:118654150-118654374	50	121	171	0.292398	316
Abcc5	chr16:20405389-20405544	123	167	290	0.424138	970
Abcd3	chr3:121776997-121777066	109	124	233	0.467811	245
Abcd4	chr12:84615326-84615444	66	23	89	0.741573	212
Abce1	chr8:79683442-79685277	198	96	294	0.673469	1601
Abcf1	chr17:35963321-35963392	25	15	40	0.625	672
Abcf2	chr5:24565341-24566003	35	40	75	0.466667	653
Abcf3	chr16:20551806-20551862	5	8	13	0.384615	199
Abcg2	chr6:58684333-58684457	13	11	24	0.541667	221
Abhd10	chr16:45740319-45740502	33	22	55	0.6	81
Abhd11	chr5:135011887-135012175	88	53	141	0.624113	211
Abhd12	chr2:150846244-150846363	47	30	77	0.61039	123
Abhd14a	chr9:106445526-106445834	15	28	43	0.348837	62
Abhd17a	chr10:80583649-80584063	18	24	42	0.428571	185
Abhd17c	chr7:84109356-84110801	32	13	45	0.711111	164
Abhd4	chr14:54267768-54269169	121	67	188	0.643617	240
Abi1	chr2:22953435-22953611	17	31	48	0.354167	373
Abl2	chr1:156640993-156649619	19	12	31	0.612903	278
Ablim2	chr5:35857128-35857180	7	3	10	0.7	48
Abr	chr11:76478995-76479180	51	57	108	0.472222	397
Abracl	chr10:18023067-18023252	16	16	32	0.5	88
Abtb1	chr6:88841769-88841935	19	36	55	0.345455	130
Acaa1a	chr9:119349958-119350295	10	0	10	1	162
Acaa2	chr18:74801297-74801367	18	99	117	0.153846	133
Acaca	chr11:84399560-84401651	117	76	193	0.606218	470
Acacb	chr5:114249494-114250758	48	8	56	0.857143	165
Acad11	chr9:104126582-104127646	4	13	17	0.235294	70
Acad9	chr3:36090831-36092857	19	21	40	0.475	236
Acadl	chr1:66863173-66863309	94	61	155	0.606452	218
Acadm	chr3:153944396-153944643	112	204	316	0.35443	524
Acads	chr5:115113064-115113213	74	71	145	0.510345	257
Acadsb	chr7:131444237-131446211	22	29	51	0.431373	168
Acap3	chr4:155905813-155907251	4	6	10	0.4	59
Acat2	chr17:12947357-12947479	99	77	176	0.5625	375
Acat3	chr17:12927338-12927460	140	131	271	0.516605	663
Acbd3	chr1:180752159-180754204	11	5	16	0.6875	212
Acbd5	chr2:23112505-23114512	48	27	75	0.64	109
Acbd6	chr1:155558120-155558859	4	11	15	0.266667	81
Accsl	chr2:93855360-93855780	2	9	11	0.181818	46
Acd	chr8:105700703-105700839	40	23	63	0.634921	135
Acer2	chr4:86932032-86932490	48	56	104	0.461538	118
Acin1	chr14:54679241-54679352	150	193	343	0.437318	844
Acly	chr11:100523440-100523621	383	395	778	0.492288	1986
Aco1	chr4:40197554-40199009	83	71	154	0.538961	249
Aco2	chr15:81914628-81915137	124	109	233	0.532189	1313
Acot13	chr13:24820715-24820899	3	12	15	0.2	40
Acot7	chr4:152186134-152186385	2	8	10	0.2	192
Acot8	chr2:164799720-164799945	8	15	23	0.347826	57
Acot9	chrX:155295683-155295768	37	0	37	1	141
Acox1	chr11:116180291-116180406	25	26	51	0.490196	180
Acox3	chr5:35612015-35613801	11	48	59	0.186441	115
Acp1	chr12:30893326-30895953	143	100	243	0.588477	659
Acp5	chr9:22129863-22130129	52	13	65	0.8	128
Acp6	chr3:97171642-97171742	43	36	79	0.544304	725
Acsf2	chr11:94569310-94569386	28	49	77	0.363636	148
Acsf3	chr8:122785819-122785964	4	9	13	0.307692	69
Acsl1	chr8:46534340-46536050	33	42	75	0.44	202
Acsl3	chr1:78706258-78707743	47	34	81	0.580247	220
Acsl4	chrX:142317993-142320834	18	33	51	0.352941	172
Acss1	chr2:150638364-150638539	84	41	125	0.672	170
Actb	chr5:142903116-142903941	41	56	97	0.42268	4881
Actg1	chr11:120348425-120348484	790	546	1336	0.591317	7993
Actl6a	chr3:32725247-32725333	150	344	494	0.303644	741
Actn1	chr12:80178302-80178452	312	168	480	0.65	1191
Actn4	chr7:28918954-28919068	279	287	566	0.492933	1648
Actr10	chr12:70961867-70964717	109	38	147	0.741497	443
Actr1a	chr19:46384220-46384345	92	108	200	0.46	419
Actr1b	chr1:36700337-36700377	29	38	67	0.432836	306
Actr2	chr11:20094230-20094445	233	242	475	0.490526	1745
Actr3	chr1:125405845-125405988	63	55	118	0.533898	630
Actr5	chr2:158628057-158628226	7	5	12	0.583333	44
Actr6	chr10:89717073-89717244	42	15	57	0.736842	93
Actr8	chr14:29991592-29991755	28	24	52	0.538462	157
Acy1	chr9:106437629-106437737	18	19	37	0.486486	113
Adam10	chr9:70765952-70766102	12	10	22	0.545455	163
Adam17	chr12:21351543-21351631	48	31	79	0.607595	206
Adam19	chr11:46143792-46147347	71	125	196	0.362245	474
Adam23	chr1:63592608-63596515	61	121	182	0.335165	399
Adam9	chr8:24996655-24996850	44	49	93	0.473118	182
Adamts2	chr11:50803569-50807573	2	10	12	0.166667	5
Adap1	chr5:139280705-139280817	17	13	30	0.566667	103
Adar	chr3:89750929-89753455	10	6	16	0.625	186
Adat1	chr8:111972105-111972191	5	17	22	0.227273	77
Adat2	chr10:13562815-13563376	18	30	48	0.375	160
Adat3	chr10:80606314-80607654	8	5	13	0.615385	40
Adck5	chr15:76593431-76593631	4	4	8	0.5	111
Add1	chr5:34630470-34632305	99	105	204	0.485294	584
Adh5	chr3:138455085-138455499	500	478	978	0.511247	1321
Adi1	chr12:28680966-28682174	216	140	356	0.606742	321
Adipor1	chr1:134431530-134432341	47	53	100	0.47	502
Adipor2	chr6:119353150-119355928	37	69	106	0.349057	327
Adk	chr14:21447814-21448569	26	26	52	0.5	83
Adnp2	chr18:80127135-80130994	76	105	181	0.41989	333
Ado	chr10:67544511-67548955	35	52	87	0.402299	175
Adpgk	chr9:59314731-59316200	46	64	110	0.418182	248
Adprhl2	chr4:126317720-126317904	12	14	26	0.461538	165
Adprm	chr11:67051681-67051778	24	13	37	0.648649	101
Adrb3	chr8:27227257-27228750	3	12	15	0.2	206
Adrbk1	chr19:4289313-4289413	10	3	13	0.769231	206
Adrm1	chr2:180171588-180171688	6	3	9	0.666667	553
Adsl	chr15:80968662-80970947	35	102	137	0.255474	272
Adss	chr1:177796212-177796509	146	257	403	0.362283	1000
Aebp2	chr6:140650756-140655481	51	45	96	0.53125	405
Aen	chr7:78907144-78908833	83	68	151	0.549669	447
Aes	chr10:81565472-81566371	114	130	244	0.467213	790
Afap1	chr5:35999699-36003922	2	14	16	0.125	100
Aff1	chr5:103850702-103855322	289	316	605	0.477686	945
Aff4	chr11:53415388-53421830	172	271	443	0.388262	1201
Afg3l1	chr8:123501848-123503916	179	115	294	0.608844	666
Afg3l2	chr18:67442310-67442387	82	86	168	0.488095	363
Aftph	chr11:20725685-20727639	21	19	40	0.525	196
Aga	chr8:53517754-53517868	24	2	26	0.923077	53
Agap1	chr1:89888691-89895282	6	4	10	0.6	115
Agap3	chr5:24501010-24501265	9	9	18	0.5	111
Agfg1	chr1:82894999-82896275	216	269	485	0.445361	599
Agfg2	chr5:137661364-137661492	7	5	12	0.583333	95
Aggf1	chr13:95370757-95370959	112	145	257	0.435798	347
Ago1	chr4:126448767-126448951	63	54	117	0.538462	320
Ago2	chr15:73128324-73128460	53	62	115	0.46087	602
Agpat1	chr17:34612253-34613449	10	14	24	0.416667	169
Agpat2	chr2:26596291-26596466	19	18	37	0.513514	260
Agpat3	chr10:78284189-78284350	5	12	17	0.294118	138
Agpat4	chr17:12218985-12219640	40	33	73	0.547945	230
Agpat5	chr8:18881738-18884413	34	43	77	0.441558	252
Agpat6	chr8:23190716-23191692	29	34	63	0.460317	286
Agps	chr2:75925922-75931350	28	37	65	0.430769	555
Agrn	chr4:156185088-156185135	561	387	948	0.591772	1416
Agtpbp1	chr13:59500014-59500702	5	5	10	0.5	133
Agtrap	chr4:148087917-148088064	124	124	248	0.5	496
Ahctf1	chr1:179781643-179781783	189	200	389	0.485861	870
Ahcy	chr2:155074365-155074497	100	81	181	0.552486	1627
Ahdc1	chr4:133061376-133066277	15	22	37	0.405405	216
Ahnak	chr19:9001699-9019196	71	147	218	0.325688	725
Ahsa2	chr11:23487882-23490589	45	57	102	0.441176	274
AI314180	chr4:58820128-58820175	3	6	9	0.333333	222
AI506816	chr5:23710017-23710408	5	25	30	0.166667	32
AI597479	chr1:43113186-43115946	21	12	33	0.636364	106
AI661453	chr17:47469276-47470638	8	4	12	0.666667	93
AI837181	chr19:5425937-5427316	16	14	30	0.533333	94
AI846148	chr19:7382672-7383026	40	18	58	0.689655	250
Aida	chr1:183322489-183324501	36	43	79	0.455696	142
Aig1	chr10:13801848-13801949	4	9	13	0.307692	19
Aim1l	chr4:134092050-134092209	15	20	35	0.428571	143
Aim2	chr1:173464971-173466036	105	61	166	0.63253	178
Aimp1	chr3:132683793-132683879	49	52	101	0.485149	456
Aimp2	chr5:143909581-143909839	21	13	34	0.617647	169
Aip	chr19:4115320-4115496	23	29	52	0.442308	160
Ajuba	chr14:54576232-54577661	139	75	214	0.649533	305
AK010878	chr12:102757541-102757810	26	6	32	0.8125	60
Ak2	chr4:129010563-129011529	125	58	183	0.68306	715
Ak4	chr4:101463553-101467771	96	120	216	0.444444	229
Ak6	chr13:100664051-100664196	23	44	67	0.343284	60
Ak7	chr12:105781671-105782447	211	59	270	0.781481	395
Akap1	chr11:88844259-88845865	114	99	213	0.535211	550
Akap11	chr14:78522591-78522702	76	56	132	0.575758	434
Akap12	chr10:4358478-4359471	958	809	1767	0.542162	2601
Akap2	chr4:57892869-57896984	121	143	264	0.458333	344
Akap8	chr17:32303676-32305706	33	28	61	0.540984	791
Akap9	chr5:4070299-4070531	24	25	49	0.489796	208
Akip1	chr7:109711750-109712181	8	10	18	0.444444	67
Akirin1	chr4:123743433-123743573	22	16	38	0.578947	210
Akirin2	chr4:34566215-34566908	41	26	67	0.61194	220
Akr1a1	chr4:116641858-116641977	146	142	288	0.506944	1583
Akr1b3	chr6:34317340-34317489	418	489	907	0.46086	0
Akr1b8	chr6:34365903-34365985	13	27	40	0.325	66
Akr7a5	chr4:139318092-139318786	12	28	40	0.3	91
Akt1	chr12:112659129-112659276	30	26	56	0.535714	193
Akt1s1	chr7:44854592-44855421	9	15	24	0.375	158
Akt2	chr7:27638062-27639453	45	44	89	0.505618	348
Aktip	chr8:91129600-91129805	13	10	23	0.565217	188
Alad	chr4:62511524-62511612	17	20	37	0.459459	100
Alas1	chr9:106241116-106241338	2	9	11	0.181818	135
Aldh16a1	chr7:45154392-45154538	89	86	175	0.508571	414
Aldh18a1	chr19:40586127-40586192	158	138	296	0.533784	297
Aldh1l1	chr6:90598887-90599171	35	12	47	0.744681	96
Aldh2	chr5:121593362-121593824	382	317	699	0.546495	1014
Aldh3a2	chr11:61265064-61265295	85	54	139	0.611511	184
Aldh4a1	chr4:139648158-139649691	78	74	152	0.513158	157
Aldh6a1	chr12:84442071-84442145	49	20	69	0.710145	168
Aldh7a1	chr18:56562033-56562298	142	120	262	0.541985	318
Aldh9a1	chr1:167367405-167368530	103	74	177	0.581921	447
Aldoa	chr7:126797337-126797548	428	413	841	0.508918	3269
Alg1	chr16:5244441-5244907	26	34	60	0.433333	124
Alg10b	chr15:90227324-90230554	118	100	218	0.541284	188
Alg11	chr8:22067881-22071627	84	44	128	0.65625	127
Alg13	chrX:144373548-144374448	233	450	683	0.341142	1452
Alg14	chr3:121361556-121362011	4	6	10	0.4	44
Alg2	chr4:47469833-47472458	20	18	38	0.526316	133
Alg3	chr16:20605458-20605717	13	5	18	0.722222	64
Alg5	chr3:54744598-54744711	8	8	16	0.5	66
Alg6	chr4:99761871-99763460	13	23	36	0.361111	123
Alg8	chr7:97388449-97388588	6	7	13	0.461538	58
Alkbh1	chr12:87443642-87443839	151	93	244	0.618852	277
Alkbh2	chr5:114127526-114127769	22	26	48	0.458333	82
Alkbh3	chr2:94008039-94008142	18	10	28	0.642857	71
Alkbh4	chr5:136140179-136141614	13	16	29	0.448276	40
Alkbh5	chr11:60554238-60558512	23	24	47	0.489362	309
Alkbh6	chr7:30313919-30314303	13	14	27	0.481481	59
Alox8	chr11:69183885-69185269	3	10	13	0.230769	8
Alpk3	chr7:81103971-81105612	23	25	48	0.479167	221
Alpl	chr4:137758572-137758732	362	442	804	0.450249	967
Als2	chr1:59215102-59216021	63	180	243	0.259259	363
Als2cl	chr9:110898416-110900530	5	17	22	0.227273	102
Alyref	chr11:120597635-120597766	28	26	54	0.518519	471
Amd1	chr10:40290378-40290615	51	58	109	0.46789	0
Amd2	chr10:40290378-40290615	51	58	109	0.46789	0
Amdhd2	chr17:24163582-24163733	55	54	109	0.504587	288
Amfr	chr8:94000305-94000469	61	37	98	0.622449	216
Ammecr1l	chr18:31780644-31784083	13	8	21	0.619048	177
Amotl2	chr9:102731648-102733417	14	9	23	0.608696	257
Ampd2	chr3:108079587-108079773	8	11	19	0.421053	158
Amph	chr13:19149736-19150919	45	43	88	0.511364	176
Amt	chr9:108300534-108300714	29	27	56	0.517857	325
Amz2	chr11:109429924-109430052	31	23	54	0.574074	116
Anapc1	chr2:128676102-128676247	113	142	255	0.443137	608
Anapc10	chr8:79719658-79719748	21	8	29	0.724138	115
Anapc11	chr11:120598421-120598870	9	11	20	0.45	143
Anapc16	chr10:60002956-60003112	95	52	147	0.646259	165
Anapc2	chr2:25279172-25279313	32	35	67	0.477612	369
Anapc4	chr5:52866395-52866734	30	32	62	0.483871	381
Anapc5	chr5:122799339-122799474	675	557	1232	0.54789	1644
Anapc7	chr5:122440086-122440310	27	24	51	0.529412	264
Angel2	chr1:190944940-190946491	64	50	114	0.561404	199
Ankfy1	chr11:72767513-72772146	24	34	58	0.413793	466
Ankhd1	chr18:36657974-36658138	36	26	62	0.580645	572
Ankib1	chr5:3733976-3734184	16	10	26	0.615385	201
Ankle1	chr8:71409227-71409904	13	7	20	0.65	92
Ankle2	chr5:110254301-110256651	33	33	66	0.5	221
Ankmy2	chr12:36196220-36197291	207	102	309	0.669903	445
Ankra2	chr13:98272772-98273918	14	9	23	0.608696	94
Ankrd10	chr8:11635411-11635757	119	37	156	0.762821	610
