gene	coord	87plus2_CAST	87plus2_129S1	87plus2_total	87plus2_CAST/all	87plus2_htseqCount
1500012F01Rik	chr2:167065434-167065480	104	73	177	0.587571	539
1600002H07Rik	chr17:24220691-24220769	24	30	54	0.444444	154
1600012H06Rik	chr17:14943184-14945939	5	8	13	0.384615	194
1600014C10Rik	chr7:38194785-38197565	11	15	26	0.423077	43
1600020E01Rik	chr6:86564276-86564449	11	10	21	0.52381	49
1700007K13Rik	chr2:28466034-28466324	8	20	28	0.285714	78
1700019D03Rik	chr1:52952615-52952840	1	40	41	0.0243902	71
1700019L03Rik	chr2:32777413-32777569	5	3	8	0.625	18
1700020I14Rik	chr2:119599588-119600744	11	8	19	0.578947	190
1700021F05Rik	chr10:43532676-43533157	65	63	128	0.507812	163
1700021K19Rik	chr16:32844547-32844706	34	26	60	0.566667	147
1700028K03Rik	chr5:107549085-107551542	5	4	9	0.555556	49
1700029P11Rik	chr15:81980540-81981563	17	46	63	0.269841	158
1700030C10Rik	chr12:20815346-20815779	15	13	28	0.535714	38
1700030K09Rik	chr8:72460029-72460541	50	30	80	0.625	117
1700037H04Rik	chr2:131146325-131146975	77	31	108	0.712963	384
1700052N19Rik	chr10:4453472-4455140	117	101	218	0.536697	237
1700061G19Rik	chr17:56886441-56886687	27	34	61	0.442623	246
1700066M21Rik	chr1:57382743-57385422	5	8	13	0.384615	92
1700084C01Rik	chr1:169933642-169934653	5	5	10	0.5	30
1700095A21Rik	chr4:146519039-146519927	25	5	30	0.833333	21
1700120C14Rik	chr15:99251788-99252001	10	12	22	0.454545	5
1700123O20Rik	chr14:54689804-54690742	50	49	99	0.505051	217
1810009A15Rik	chr19:8890411-8890759	128	102	230	0.556522	18
1810013L24Rik	chr16:8855794-8858924	20	13	33	0.606061	327
1810026B05Rik	chr7:73549597-73549652	10	33	43	0.232558	84
1810026J23Rik	chr9:21593150-21595970	32	38	70	0.457143	198
1810030O07Rik	chrX:12669527-12669646	34	114	148	0.22973	310
1810032O08Rik	chr11:116674300-116675798	84	106	190	0.442105	186
1810037I17Rik	chr3:122925479-122926194	112	143	255	0.439216	491
1810043H04Rik	chr11:120100174-120100424	18	13	31	0.580645	85
1810055G02Rik	chr19:3716491-3717881	24	21	45	0.533333	162
1810058I24Rik	chr6:35261159-35262059	59	53	112	0.526786	306
2010012O05Rik	chr19:46701515-46703382	6	3	9	0.666667	31
2010107E04Rik	chr12:111963230-111963353	434	116	550	0.789091	1523
2010107G23Rik	chr10:62107656-62109123	9	3	12	0.75	28
2010111I01Rik	chr13:63298712-63302877	5	12	17	0.294118	104
2010315B03Rik	chr9:124291804-124294101	7	16	23	0.304348	30
2010320M18Rik	chr8:70776862-70777606	4	7	11	0.363636	37
2210013O21Rik	chrX:153723554-153723937	14	19	33	0.424242	154
2210015D19Rik	chr11:5780206-5780635	31	42	73	0.424658	51
2210016F16Rik	chr13:58384824-58385225	18	57	75	0.24	186
2210016L21Rik	chr5:114947682-114948540	45	33	78	0.576923	225
2210018M11Rik	chr7:98594752-98595312	42	28	70	0.6	279
2210039B01Rik	chr12:73551156-73551986	114	17	131	0.870229	26
2210404O09Rik	chr17:21908049-21908196	2	13	15	0.133333	60
2210409E12Rik	chr11:88972638-88973014	506	105	611	0.828151	579
2310003H01Rik	chr11:120376706-120377661	14	10	24	0.583333	101
2310009A05Rik	chr9:73042432-73042775	15	22	37	0.405405	29
2310011J03Rik	chr10:80320183-80320548	15	32	47	0.319149	164
2310022A10Rik	chr7:27580337-27582098	69	85	154	0.448052	340
2310022B05Rik	chr8:124662848-124663369	153	63	216	0.708333	196
2310033P09Rik	chr11:59210227-59210734	11	13	24	0.458333	106
2310035C23Rik	chr1:105753503-105755131	20	15	35	0.571429	274
2310039H08Rik	chr17:46772635-46773407	9	12	21	0.428571	36
2310067B10Rik	chr11:115798275-115799033	12	18	30	0.4	158
2410002F23Rik	chr7:44250613-44252319	139	133	272	0.511029	541
2410003L11Rik	chr11:97622607-97622893	13	51	64	0.203125	73
2410004B18Rik	chr3:145938032-145938328	6	3	9	0.666667	107
2410004N09Rik	chr18:33795853-33795989	108	153	261	0.413793	113
2410006H16Rik	chr11:62604655-62604806	223	294	517	0.431335	651
2410007B07Rik	chr3:75655390-75655731	21	142	163	0.128834	262
2410015M20Rik	chr17:56608638-56608692	92	73	165	0.557576	375
2410016O06Rik	chr12:83950608-83952953	145	33	178	0.814607	366
2410021H03Rik	chr17:69275362-69275906	6	9	15	0.4	9
2410089E03Rik	chr15:8262928-8263080	17	52	69	0.246377	246
2410127L17Rik	chr19:18691417-18691595	88	82	170	0.517647	604
2410131K14Rik	chr5:118261100-118263114	19	27	46	0.413043	99
2410137M14Rik	chr17:36978651-36978933	9	35	44	0.204545	131
2510002D24Rik	chr16:18839090-18840113	22	40	62	0.354839	62
2510003E04Rik	chr10:62558470-62559883	20	24	44	0.454545	195
2510009E07Rik	chr16:21649045-21653758	20	31	51	0.392157	231
2510039O18Rik	chr4:147946601-147947314	110	87	197	0.558376	380
2610001J05Rik	chr6:13869074-13870740	42	50	92	0.456522	108
2610002J02Rik	chr4:155256135-155256687	36	11	47	0.765957	53
2610044O15Rik8	chr8:129216354-129217749	2	7	9	0.222222	71
2610301B20Rik	chr4:10897899-10899423	57	89	146	0.390411	147
2610305D13Rik	chr4:147615280-147615406	218	41	259	0.841699	2405
2610318N02Rik	chr16:17113398-17113626	9	10	19	0.473684	160
2610507B11Rik	chr11:78289804-78290625	302	248	550	0.549091	2170
2610524H06Rik	chr5:114823313-114823468	36	69	105	0.342857	94
2700029M09Rik	chr8:60905548-60905720	75	70	145	0.517241	342
2700038G22Rik	chr5:23853767-23855033	13	44	57	0.22807	64
2700049A03Rik	chr12:71242944-71243303	24	35	59	0.40678	160
2700060E02Rik	chr14:19822566-19822690	241	250	491	0.490835	2038
2700062C07Rik	chr18:24477269-24477767	16	13	29	0.551724	103
2700081O15Rik	chr19:7422643-7425904	12	10	22	0.545455	150
2700097O09Rik	chr12:55079981-55080110	9	6	15	0.6	116
2700099C18Rik	chr17:94750100-94750232	20	4	24	0.833333	53
2810004N23Rik	chr8:124860946-124861271	208	196	404	0.514851	406
2810008D09Rik	chr11:117078776-117078955	63	47	110	0.572727	54
2810013P06Rik	chr8:123042575-123044602	8	1	9	0.888889	30
2810025M15Rik	chr1:157419869-157420236	117	157	274	0.427007	395
2810403A07Rik	chr3:88711630-88712933	23	26	49	0.469388	343
2810408I11Rik	chr1:64690464-64690659	7	6	13	0.538462	29
2810408M09Rik	chr2:165490112-165491711	82	51	133	0.616541	104
2810417H13Rik	chr9:65901558-65903551	21	26	47	0.446809	143
2810428I15Rik	chr8:70506662-70506739	13	19	32	0.40625	199
2810474O19Rik	chr6:149334592-149335663	80	67	147	0.544218	929
2900011O08Rik	chr16:14099793-14101494	9	28	37	0.243243	83
2900026A02Rik	chr5:113086323-113091024	9	6	15	0.6	113
2900041M22Rik	chr11:117612262-117613417	9	11	20	0.45	22
2900076A07Rik	chr7:81531211-81531498	20	12	32	0.625	26
2900097C17Rik	chr2:156388063-156392979	22	32	54	0.407407	467
3010026O09Rik	chr11:50199536-50200115	15	10	25	0.6	94
3110001I22Rik	chr16:13676834-13678385	4	7	11	0.363636	109
3110002H16Rik	chr18:12178188-12178274	12	5	17	0.705882	157
3110040N11Rik	chr7:81789355-81789453	71	57	128	0.554688	112
3110043O21Rik	chr4:35218414-35218916	20	22	42	0.47619	140
3110082I17Rik	chr5:139460469-139460534	176	121	297	0.592593	206
4833420G17Rik	chr13:119485727-119486117	212	94	306	0.69281	254
4833439L19Rik	chr13:54565182-54565382	85	156	241	0.352697	369
4921524J17Rik	chr8:85408759-85409890	10	10	20	0.5	146
4930404N11Rik	chr10:81364742-81364980	15	29	44	0.340909	58
4930414L22Rik	chr6:72438683-72440615	73	84	157	0.464968	141
4930427A07Rik	chr12:113163053-113165458	126	46	172	0.732558	286
4930444M15Rik	chr14:76515878-76516352	12	20	32	0.375	30
4930447C04Rik	chr12:72906191-72906279	2	19	21	0.0952381	94
4930452B06Rik	chr14:8662259-8662348	13	9	22	0.590909	74
4930453N24Rik	chr16:64768924-64769162	37	36	73	0.506849	306
4930461G14Rik	chr9:58469145-58469623	1	16	17	0.0588235	25
4930470H14Rik	chr17:4081830-4082995	14	9	23	0.608696	143
4930483K19Rik	chr10:76545871-76546800	7	3	10	0.7	37
4930500J02Rik	chr2:104567861-104568230	405	322	727	0.557084	616
4930503L19Rik	chr18:70472291-70472480	156	116	272	0.573529	230
4930506C21Rik	chr17:8297029-8297243	16	34	50	0.32	74
4930511M06Rik	chr18:57546014-57548375	21	22	43	0.488372	47
4930513N10Rik	chr8:95806830-95809180	7	12	19	0.368421	44
4930519F16Rik	chrX:103234022-103234269	1	7	8	0.125	19
4930579G24Rik	chr3:79631129-79632819	9	23	32	0.28125	60
4931406C07Rik	chr9:15301367-15301607	20	11	31	0.645161	110
4931406P16Rik	chr7:34284702-34285609	54	63	117	0.461538	421
4932438A13Rik	chr3:37036657-37036836	5	6	11	0.454545	458
4933404O12Rik	chr5:136933739-136937109	5	12	17	0.294118	50
4933406J08Rik	chr2:122204811-122206393	6	4	10	0.6	16
4933413G19Rik	chr6:128375510-128375599	5	5	10	0.5	0
4933426M11Rik	chr12:80877096-80880833	45	23	68	0.661765	384
4933434E20Rik	chr3:90061638-90063341	52	53	105	0.495238	262
4933439C10Rik	chr11:59505685-59506886	4	5	9	0.444444	21
5031439G07Rik	chr15:84955806-84955928	38	37	75	0.506667	205
5330411J11Rik	chr2:59382493-59383954	11	16	27	0.407407	23
5430405H02Rik	chr2:156853431-156854304	10	10	20	0.5	89
5430416N02Rik	chr5:100429326-100429535	62	47	109	0.568807	84
5730455P16Rik	chr11:80360492-80364018	8	2	10	0.8	107
5830415F09Rik	chr4:46389318-46389423	42	61	103	0.407767	115
5830417I10Rik	chr3:88825390-88829371	39	29	68	0.573529	407
5830418K08Rik	chr9:15357626-15357788	111	104	215	0.516279	447
6030458C11Rik	chr15:12823561-12823706	134	219	353	0.379603	268
6330416G13Rik	chr4:63583786-63586353	11	9	20	0.55	72
6330419J24Rik	chrX:56376030-56378470	5	25	30	0.166667	77
6430562O15Rik	chr13:99411842-99412826	62	85	147	0.421769	95
6720489N17Rik	chr13:62607373-62607499	51	25	76	0.671053	113
6820431F20Rik	chr8:20268286-20272219	41	2	43	0.953488	2357
8030462N17Rik	chr18:77673900-77674684	21	18	39	0.538462	280
8430419L09Rik	chr6:135233979-135236240	23	31	54	0.425926	98
9030624J02Rik	chr7:118838113-118838231	61	43	104	0.586538	313
9130011E15Rik	chr19:45975219-45975275	68	66	134	0.507463	249
9130221H12Rik	chr7:25228723-25230264	55	39	94	0.585106	250
9130401M01Rik	chr15:58031984-58032079	196	88	284	0.690141	554
9230114K14Rik	chr5:52196893-52197984	16	7	23	0.695652	27
9230116L04Rik	chr12:79088705-79089985	9	0	9	1	0
9430008C03Rik	chr2:158361405-158361522	29	34	63	0.460317	213
9430015G10Rik	chr4:156125417-156127263	170	190	360	0.472222	347
9430016H08Rik	chr1:57413240-57413387	15	16	31	0.483871	145
9430038I01Rik	chr7:137410640-137410756	76	47	123	0.617886	71
9530027J09Rik	chrX:48276792-48278190	142	282	424	0.334906	333
9530068E07Rik	chr11:52406945-52408723	54	58	112	0.482143	209
9530091C08Rik	chr9:68765346-68773322	23	0	23	1	27
9630033F20Rik	chr6:127085116-127088302	275	347	622	0.442122	638
9830147E19Rik	chr7:42642480-42642604	74	27	101	0.732673	331
9930021J03Rik	chr19:29714402-29719606	14	31	45	0.311111	200
9930104L06Rik	chr4:124942583-124944661	44	24	68	0.647059	104
A130077B15Rik	chr10:122565023-122567377	0	91	91	0	831
A230046K03Rik	chr10:83594171-83596473	122	103	225	0.542222	745
A230050P20Rik	chr9:20872868-20872971	4	5	9	0.444444	54
A230072C01Rik	chrX:20985979-20987349	16	18	34	0.470588	116
A230073K19Rik	chr7:59281879-59289166	7	6	13	0.538462	93
A230103J11Rik	chr8:85060244-85060460	23	27	50	0.46	119
A2m	chr6:121670902-121671082	26	18	44	0.590909	153
A430005L14Rik	chr4:153961490-153961924	55	61	116	0.474138	215
A530054K11Rik	chr13:67623468-67623563	2	8	10	0.2	188
A630089N07Rik	chr16:98066544-98066665	48	26	74	0.648649	672
A730017L22Rik	chr2:130872541-130874442	1	17	18	0.0555556	26
A830080D01Rik	chrX:159592071-159593081	35	100	135	0.259259	781
A930013F10Rik	chr8:22634384-22636809	7	4	11	0.636364	24
A930016O22Rik	chr7:19417466-19419553	0	24	24	0	3
AA465934	chr11:83291967-83292097	2	53	55	0.0363636	70
AA987161	chr13:67589439-67593915	8	10	18	0.444444	224
Aaas	chr15:102339944-102340068	65	50	115	0.565217	549
Aacs	chr5:125516216-125517403	26	26	52	0.5	158
Aagab	chr9:63640207-63641889	48	48	96	0.5	261
Aak1	chr6:86987204-87003227	12	16	28	0.428571	275
Aamp	chr1:74282027-74282171	90	77	167	0.538922	1071
Aar2	chr2:156566865-156568972	49	62	111	0.441441	193
Aard	chr15:52044799-52045722	351	257	608	0.577303	755
Aars	chr8:111055019-111055569	289	262	551	0.524501	1545
Aars2	chr17:45520286-45520843	126	85	211	0.597156	338
Aarsd1	chr11:101417103-101417234	50	49	99	0.505051	272
Aasdh	chr5:76896377-76896690	25	18	43	0.581395	87
Aasdhppt	chr9:4308694-4308919	24	32	56	0.428571	408
Aatf	chr11:84510199-84510417	48	35	83	0.578313	265
Abca1	chr4:53079571-53079684	22	32	54	0.407407	368
Abcb10	chr8:123968001-123968135	57	44	101	0.564356	160
Abcb1a	chr5:8747355-8748570	13	85	98	0.132653	255
Abcb1b	chr5:8865750-8866314	73	136	209	0.349282	345
Abcb6	chr1:75179570-75180283	23	38	61	0.377049	155
Abcb7	chrX:104413657-104413846	30	88	118	0.254237	597
Abcb8	chr5:24408568-24408818	39	36	75	0.52	239
Abcc1	chr16:14473460-14474878	46	26	72	0.638889	172
Abcc3	chr11:94350936-94351102	37	2	39	0.948718	110
Abcc4	chr14:118654150-118654374	71	89	160	0.44375	315
Abcc5	chr16:20405389-20405544	180	227	407	0.44226	1239
Abcd3	chr3:121796449-121796485	221	232	453	0.487859	422
Abcd4	chr12:84615326-84615444	166	28	194	0.85567	466
Abce1	chr8:79683442-79685277	179	179	358	0.5	2334
Abcf1	chr17:35963321-35963392	42	41	83	0.506024	1171
Abcf2	chr5:24565341-24566003	58	67	125	0.464	1235
Abcf3	chr16:20560357-20561603	18	13	31	0.580645	402
Abcg2	chr6:58684333-58684457	8	11	19	0.421053	324
Abhd10	chr16:45742777-45742955	33	37	70	0.471429	150
Abhd11	chr5:135011887-135012175	56	69	125	0.448	178
Abhd11os	chr5:135012122-135012332	6	4	10	0.6	22
Abhd12	chr2:150846244-150846363	78	42	120	0.65	227
Abhd13	chr8:9987385-9992154	6	24	30	0.2	140
Abhd14a	chr9:106445526-106445834	53	32	85	0.623529	92
Abhd16a	chr17:35102670-35102987	8	5	13	0.615385	119
Abhd17a	chr10:80586515-80587030	35	38	73	0.479452	263
Abhd17b	chr19:21684098-21685637	6	7	13	0.461538	139
Abhd17c	chr7:84109356-84110801	56	52	108	0.518519	343
Abhd2	chr7:79359960-79361601	11	20	31	0.354839	147
Abhd4	chr14:54267768-54269169	143	77	220	0.65	329
Abi1	chr2:22953435-22953611	50	61	111	0.45045	566
Abi3	chr11:95830072-95832876	12	9	21	0.571429	64
Abl2	chr1:156640993-156649619	59	60	119	0.495798	416
Ablim1	chr19:57033264-57037337	10	14	24	0.416667	122
Abr	chr11:76508888-76509419	124	106	230	0.53913	617
Abracl	chr10:18023067-18023252	44	36	80	0.55	245
Abtb1	chr6:88841769-88841935	32	44	76	0.421053	190
Abtb2	chr2:103678745-103678891	7	2	9	0.777778	79
Acaa1a	chr9:119349958-119350295	7	1	8	0.875	270
Acaa2	chr18:74801297-74801367	30	151	181	0.165746	210
Acaca	chr11:84399560-84401651	142	113	255	0.556863	717
Acacb	chr5:114249494-114250758	78	18	96	0.8125	241
Acad9	chr3:36090831-36092857	40	35	75	0.533333	350
Acadl	chr1:66863173-66863309	90	63	153	0.588235	256
Acadm	chr3:153944396-153944643	168	325	493	0.340771	812
Acads	chr5:115113064-115113213	87	109	196	0.443878	380
Acadsb	chr7:131444237-131446211	97	87	184	0.527174	268
Acadvl	chr11:70012958-70013083	8	15	23	0.347826	227
Acap2	chr16:31092413-31096446	9	17	26	0.346154	327
Acat1	chr9:53591968-53592111	12	8	20	0.6	80
Acat2	chr17:12947357-12947479	148	124	272	0.544118	580
Acat3	chr17:12927338-12927460	216	168	384	0.5625	906
Acbd3	chr1:180752159-180754204	14	7	21	0.666667	304
Acbd5	chr2:23112505-23114512	47	50	97	0.484536	179
Acbd6	chr1:155686949-155687233	11	27	38	0.289474	171
Accsl	chr2:93869022-93869157	49	108	157	0.312102	230
Acd	chr8:105698614-105698963	27	36	63	0.428571	98
Acer2	chr4:86932032-86932490	67	43	110	0.609091	162
Acer3	chr7:98257696-98257777	15	6	21	0.714286	122
Acin1	chr14:54679241-54679352	313	300	613	0.510604	1412
Ackr3	chr1:90213795-90215722	23	22	45	0.511111	57
Acly	chr11:100523440-100523621	537	550	1087	0.49402	2914
Aco1	chr4:40197554-40199009	163	142	305	0.534426	368
Aco2	chr15:81914628-81915137	174	135	309	0.563107	1828
Acot13	chr13:24831226-24831489	13	64	77	0.168831	66
Acot7	chr4:152178100-152178340	1	7	8	0.125	202
Acot8	chr2:164799720-164799945	11	17	28	0.392857	80
Acot9	chrX:155295683-155295768	27	74	101	0.267327	543
Acox1	chr11:116180291-116180406	45	44	89	0.505618	220
Acox3	chr5:35612015-35613801	24	130	154	0.155844	199
Acp1	chr12:30893326-30895953	147	213	360	0.408333	832
Acp2	chr2:91210607-91214098	26	22	48	0.541667	227
Acp5	chr9:22129863-22130129	31	12	43	0.72093	108
Acp6	chr3:97171642-97171742	38	45	83	0.457831	1024
Acsf2	chr11:94571562-94571680	11	95	106	0.103774	203
Acsl1	chr8:46534340-46536050	61	40	101	0.60396	319
Acsl3	chr1:78706258-78707743	88	81	169	0.52071	570
Acsl4	chrX:142350960-142351137	33	54	87	0.37931	222
Acss1	chr2:150638364-150638539	33	20	53	0.622642	128
Actb	chr5:142903116-142903941	25	24	49	0.510204	6418
Actg1	chr11:120348425-120348484	913	331	1244	0.733923	7243
Actl6a	chr3:32725247-32725333	297	571	868	0.342166	1317
Actn1	chr12:80178302-80178452	466	187	653	0.713629	1955
Actn4	chr7:28918954-28919068	466	423	889	0.524184	2684
Actr10	chr12:70961867-70964717	80	59	139	0.57554	404
Actr1a	chr19:46384220-46384345	120	123	243	0.493827	503
Actr1b	chr1:36700337-36700377	60	51	111	0.540541	455
Actr2	chr11:20094230-20094445	293	231	524	0.55916	1856
Actr3	chr1:125405845-125405988	86	89	175	0.491429	953
Actr3b	chr5:25849851-25850341	8	4	12	0.666667	58
Actr5	chr2:158638633-158639211	22	29	51	0.431373	79
Actr6	chr10:89725000-89725078	60	50	110	0.545455	171
Actr8	chr14:29992961-29993221	25	28	53	0.471698	233
Acy1	chr9:106437629-106437737	32	24	56	0.571429	212
Acyp1	chr12:85272398-85272827	10	11	21	0.47619	59
Acyp2	chr11:30649301-30649396	3	7	10	0.3	30
Ada	chr2:163731105-163731232	6	6	12	0.5	68
Adam10	chr9:70778000-70780229	32	27	59	0.542373	261
Adam15	chr3:89349809-89350010	4	7	11	0.363636	72
Adam17	chr12:21373336-21373632	83	84	167	0.497006	300
Adam19	chr11:46143792-46147347	254	325	579	0.438687	1054
Adam23	chr1:63592608-63596515	94	149	243	0.386831	560
Adam9	chr8:24996655-24996850	28	22	50	0.56	180
Adamts7	chr9:90197000-90197162	29	2	31	0.935484	148
Adamts9	chr6:92880836-92881002	7	10	17	0.411765	156
Adap1	chr5:139280705-139280817	10	20	30	0.333333	134
Adar	chr3:89750929-89753455	45	38	83	0.542169	338
Adat1	chr8:111982162-111982765	5	27	32	0.15625	71
Adat2	chr10:13562815-13563376	33	39	72	0.458333	169
Adat3	chr10:80606314-80607654	12	11	23	0.521739	60
Adck1	chr12:88446641-88446757	23	7	30	0.766667	140
Adck4	chr7:27250536-27250643	12	12	24	0.5	66
Adck5	chr15:76593431-76593631	6	6	12	0.5	246
Add1	chr5:34630470-34632305	137	112	249	0.550201	636
Adh5	chr3:138455085-138455499	871	832	1703	0.51145	2320
Adi1	chr12:28680966-28682174	90	119	209	0.430622	248
Adipor1	chr1:134431530-134432341	56	64	120	0.466667	463
Adipor2	chr6:119353150-119355928	98	111	209	0.4689	652
Adk	chr14:21447814-21448569	51	50	101	0.50495	189
Adnp2	chr18:80127135-80130994	134	168	302	0.443709	540
Ado	chr10:67544511-67548955	46	38	84	0.547619	203
Adpgk	chr9:59314731-59316200	85	115	200	0.425	368
Adprhl2	chr4:126317720-126317904	21	22	43	0.488372	184
Adprm	chr11:67051681-67051778	58	23	81	0.716049	178
Adrb3	chr8:27227257-27228750	4	8	12	0.333333	248
Adrbk1	chr19:4289313-4289413	19	13	32	0.59375	321
Adrbk2	chr5:112920008-112920170	6	5	11	0.545455	103
Adrm1	chr2:180171588-180171688	7	7	14	0.5	892
Adsl	chr15:80968662-80970947	118	178	296	0.398649	498
Adss	chr1:177796212-177796509	250	246	496	0.504032	1154
Adssl1	chr12:112640958-112641355	18	18	36	0.5	80
Aebp2	chr6:140650756-140655481	51	42	93	0.548387	511
Aen	chr7:78907144-78908833	131	100	231	0.5671	720
Aes	chr10:81565472-81566371	161	153	314	0.512739	957
Afap1	chr5:35999699-36003922	16	15	31	0.516129	127
Aff1	chr5:103850702-103855322	492	494	986	0.498986	1346
Aff4	chr11:53415388-53421830	244	315	559	0.436494	1590
Afg3l1	chr8:123501848-123503916	102	110	212	0.481132	581
Afg3l2	chr18:67448888-67449136	181	182	363	0.498623	729
Aftph	chr11:20725685-20727639	35	32	67	0.522388	280
Aga	chr8:53520237-53520344	34	13	47	0.723404	88
Agap1	chr1:89888691-89895282	4	6	10	0.4	135
Agap3	chr5:24501010-24501265	10	11	21	0.47619	135
Agfg1	chr1:82894999-82896275	294	369	663	0.443439	799
Agfg2	chr5:137667681-137667774	20	11	31	0.645161	127
Aggf1	chr13:95374846-95375357	201	196	397	0.506297	472
Agl	chr3:116791006-116791209	10	7	17	0.588235	236
Ago1	chr4:126453826-126453948	108	73	181	0.596685	509
Ago2	chr15:73128324-73128460	113	118	231	0.489177	1046
Agpat1	chr17:34612253-34613449	15	15	30	0.5	266
Agpat2	chr2:26596291-26596466	22	26	48	0.458333	261
Agpat3	chr10:78284189-78284350	15	18	33	0.454545	193
Agpat4	chr17:12218985-12219640	40	21	61	0.655738	171
Agpat5	chr8:18881738-18884413	45	59	104	0.432692	410
Agpat6	chr8:23190716-23191692	31	48	79	0.392405	338
Agps	chr2:75925922-75931350	39	47	86	0.453488	903
Agrn	chr4:156185088-156185135	509	444	953	0.534103	1408
Agtrap	chr4:148087917-148088064	142	173	315	0.450794	569
Ahctf1	chr1:179803353-179804015	257	301	558	0.460573	1426
Ahcy	chr2:155074365-155074497	170	185	355	0.478873	3396
Ahcyl2	chr6:29909040-29912310	17	22	39	0.435897	174
Ahdc1	chr4:133061376-133066277	45	48	93	0.483871	354
Ahnak	chr19:9001699-9019196	295	424	719	0.410292	1987
Ahsa2	chr11:23496691-23496881	44	60	104	0.423077	348
AI314180	chr4:58864347-58864428	28	24	52	0.538462	442
AI413582	chr17:27563769-27564016	25	8	33	0.757576	39
AI414108	chr9:27352685-27357543	9	13	22	0.409091	123
AI506816	chr5:23710017-23710408	10	20	30	0.333333	33
AI597479	chr1:43113186-43115946	26	31	57	0.45614	181
AI661453	chr17:47469276-47470638	13	8	21	0.619048	92
AI837181	chr19:5425937-5427316	20	17	37	0.540541	155
AI846148	chr19:7382672-7383026	66	35	101	0.653465	355
AI987944	chr7:41372930-41375374	4	13	17	0.235294	64
Aida	chr1:183322489-183324501	42	75	117	0.358974	232
Aifm2	chr10:61736583-61738652	10	12	22	0.454545	105
Aig1	chr10:13829243-13829398	8	4	12	0.666667	27
Aim1l	chr4:134088793-134088932	4	6	10	0.4	96
Aim2	chr1:173464971-173466036	97	39	136	0.713235	186
Aimp1	chr3:132683793-132683879	62	80	142	0.43662	744
Aimp2	chr5:143909581-143909839	31	34	65	0.476923	275
Aip	chr19:4115320-4115496	51	26	77	0.662338	157
Aire	chr10:78036685-78036784	15	18	33	0.454545	53
Ajuba	chr14:54567469-54569056	147	101	248	0.592742	406
AK010878	chr12:102757541-102757810	60	7	67	0.895522	172
Ak2	chr4:129010563-129011529	217	191	408	0.531863	1372
Ak4	chr4:101463553-101467771	225	274	499	0.450902	477
Ak6	chr13:100664051-100664196	71	60	131	0.541985	80
Ak7	chr12:105781671-105782447	147	31	178	0.825843	344
Akap1	chr11:88844259-88845865	209	169	378	0.55291	963
Akap10	chr11:61915024-61915581	19	23	42	0.452381	154
Akap11	chr14:78518780-78518896	77	109	186	0.413978	510
Akap12	chr10:4358478-4359471	1444	1177	2621	0.550935	3965
Akap13	chr7:75750574-75754609	10	5	15	0.666667	200
Akap2	chr4:57892869-57896984	262	296	558	0.469534	599
Akap7	chr10:25267308-25267468	10	30	40	0.25	92
Akap8	chr17:32303676-32305706	29	31	60	0.483333	1136
Akap9	chr5:4077828-4077967	54	37	91	0.593407	349
Akip1	chr7:109711750-109712181	13	7	20	0.65	65
Akirin1	chr4:123749948-123750299	49	38	87	0.563218	434
Akirin2	chr4:34566215-34566908	51	32	83	0.614458	290
Akr1a1	chr4:116641858-116641977	183	143	326	0.56135	1863
Akr1b10	chr6:34396612-34396949	15	21	36	0.416667	58
