gene	coord	86plus2_CAST	86plus2_129S1	86plus2_total	86plus2_CAST/all	86plus2_htseqCount
1700128F08Rik	chr9:8241268-8241987	5	18	23	0.217391	30
1810009A15Rik	chr19:8890411-8890759	109	92	201	0.542289	50
1810013L24Rik	chr16:8855794-8858924	33	23	56	0.589286	534
1810024B03Rik	chr2:127208175-127208280	4	6	10	0.4	8
1810026B05Rik	chr7:73558039-73558395	35	35	70	0.5	189
1810026J23Rik	chr9:21593150-21595970	51	71	122	0.418033	316
1810030O07Rik	chrX:12662650-12662829	30	99	129	0.232558	441
1810032O08Rik	chr11:116674300-116675798	136	126	262	0.519084	279
1810037I17Rik	chr3:122925479-122926194	70	123	193	0.362694	529
1810043H04Rik	chr11:120100174-120100424	9	9	18	0.5	53
1810055G02Rik	chr19:3716491-3717881	18	10	28	0.642857	146
1810058I24Rik	chr6:35261159-35262059	68	56	124	0.548387	445
2010012O05Rik	chr19:46701515-46703382	4	9	13	0.307692	57
2010107E04Rik	chr12:111963230-111963353	267	117	384	0.695312	1220
2010107G23Rik	chr10:62107656-62109123	7	5	12	0.583333	63
2010111I01Rik	chr13:63298712-63302877	18	19	37	0.486486	154
2010315B03Rik	chr9:124291804-124294101	0	21	21	0	114
2010320M18Rik	chr8:70776862-70777606	22	24	46	0.478261	65
2200002D01Rik	chr7:29247897-29247965	9	8	17	0.529412	45
2210015D19Rik	chr11:5780206-5780635	40	52	92	0.434783	71
2210016F16Rik	chr13:58384824-58385225	16	62	78	0.205128	211
2210016L21Rik	chr5:114947682-114948540	45	26	71	0.633803	268
2210018M11Rik	chr7:98626466-98626720	43	57	100	0.43	317
2210039B01Rik	chr12:73551156-73551986	58	17	75	0.773333	43
2210409E12Rik	chr11:88972638-88973014	384	68	452	0.849558	495
2310003H01Rik	chr11:120376706-120377661	32	37	69	0.463768	188
2310009A05Rik	chr9:73042432-73042775	10	31	41	0.243902	37
2310011J03Rik	chr10:80320183-80320548	20	51	71	0.28169	226
2310022A10Rik	chr7:27580337-27582098	56	67	123	0.455285	392
2310022B05Rik	chr8:124662848-124663369	257	41	298	0.862416	313
2310033P09Rik	chr11:59210227-59210734	14	15	29	0.482759	137
2310035C23Rik	chr1:105753503-105755131	27	31	58	0.465517	429
2310039H08Rik	chr17:46772635-46773407	17	14	31	0.548387	80
2310045N01Rik	chr8:70145811-70145890	9	5	14	0.642857	155
2310057M21Rik	chr7:131361733-131361936	2	9	11	0.181818	87
2310061J03Rik	chr16:55973268-55974617	9	5	14	0.642857	22
2310067B10Rik	chr11:115798275-115799033	23	18	41	0.560976	242
2410002F23Rik	chr7:44250613-44252319	171	230	401	0.426434	939
2410003L11Rik	chr11:97622607-97622893	13	54	67	0.19403	108
2410004B18Rik	chr3:145938032-145938328	6	2	8	0.75	115
2410004N09Rik	chr18:33795853-33795989	194	236	430	0.451163	304
2410006H16Rik	chr11:62604655-62604806	441	595	1036	0.425676	1452
2410007B07Rik	chr3:75655390-75655731	32	151	183	0.174863	364
2410012M07Rik	chr9:98864767-98866580	1	7	8	0.125	111
2410015M20Rik	chr17:56608638-56608692	78	37	115	0.678261	343
2410016O06Rik	chr12:83950608-83952953	89	23	112	0.794643	397
2410088K16Rik	chr1:88755534-88755733	53	62	115	0.46087	79
2410089E03Rik	chr15:8270679-8271158	67	94	161	0.416149	351
2410127L17Rik	chr19:18691417-18691595	62	66	128	0.484375	751
2410137M14Rik	chr17:36978651-36978933	5	32	37	0.135135	129
2510002D24Rik	chr16:18839090-18840113	15	30	45	0.333333	76
2510003E04Rik	chr10:62558470-62559883	25	24	49	0.510204	212
2510009E07Rik	chr16:21649045-21653758	38	33	71	0.535211	260
2510039O18Rik	chr4:147946601-147947314	130	144	274	0.474453	554
2610001J05Rik	chr6:13869074-13870740	47	50	97	0.484536	125
2610002J02Rik	chr4:155256135-155256687	50	9	59	0.847458	77
2610027K06Rik	chr11:85801789-85802013	6	3	9	0.666667	18
2610044O15Rik8	chr8:129216354-129217749	8	7	15	0.533333	144
2610301B20Rik	chr4:10897899-10899423	72	98	170	0.423529	277
2610305D13Rik	chr4:147615280-147615406	149	40	189	0.78836	3281
2610318N02Rik	chr16:17113398-17113626	6	5	11	0.545455	178
2610507B11Rik	chr11:78289804-78290625	389	369	758	0.513193	2986
2610524H06Rik	chr5:114823313-114823468	73	140	213	0.342723	227
2700029M09Rik	chr8:60905548-60905720	67	69	136	0.492647	456
2700038G22Rik	chr5:23853767-23855033	25	106	131	0.19084	103
2700049A03Rik	chr12:71242944-71243303	57	48	105	0.542857	283
2700060E02Rik	chr14:19822566-19822690	248	269	517	0.479691	2372
2700062C07Rik	chr18:24477269-24477767	29	11	40	0.725	151
2700081O15Rik	chr19:7422643-7425904	24	12	36	0.666667	226
2700089E24Rik	chr6:133105239-133107750	13	25	38	0.342105	98
2700097O09Rik	chr12:55079981-55080110	17	15	32	0.53125	172
2700099C18Rik	chr17:94774892-94775129	11	19	30	0.366667	109
2810004N23Rik	chr8:124860946-124861271	419	288	707	0.592645	820
2810006K23Rik	chr5:124340609-124341852	5	3	8	0.625	184
2810008D09Rik	chr11:117078776-117078955	110	151	261	0.421456	148
2810013P06Rik	chr8:123042575-123044602	14	10	24	0.583333	105
2810025M15Rik	chr1:157419869-157420236	130	118	248	0.524194	539
2810403A07Rik	chr3:88711630-88712933	44	26	70	0.628571	564
2810408M09Rik	chr2:165490112-165491711	50	56	106	0.471698	135
2810417H13Rik	chr9:65893372-65893534	3	6	9	0.333333	69
2810428I15Rik	chr8:70506662-70506739	32	26	58	0.551724	355
2810474O19Rik	chr6:149334592-149335663	71	79	150	0.473333	1407
2900011O08Rik	chr16:14099793-14101494	9	22	31	0.290323	107
2900026A02Rik	chr5:113097598-113097838	21	8	29	0.724138	182
2900076A07Rik	chr7:81531211-81531498	20	14	34	0.588235	31
2900097C17Rik	chr2:156388063-156392979	38	38	76	0.5	993
3010026O09Rik	chr11:50199536-50200115	5	9	14	0.357143	84
3110002H16Rik	chr18:12188560-12188637	16	10	26	0.615385	205
3110040N11Rik	chr7:81789355-81789453	69	48	117	0.589744	116
3110043O21Rik	chr4:35218414-35218916	14	18	32	0.4375	159
3110082I17Rik	chr5:139460469-139460534	204	129	333	0.612613	241
4632415L05Rik	chr3:19894871-19898984	31	20	51	0.607843	97
4833420G17Rik	chr13:119485727-119486117	310	101	411	0.754258	423
4833439L19Rik	chr13:54565182-54565382	151	204	355	0.425352	535
4921524J17Rik	chr8:85408759-85409890	19	13	32	0.59375	300
4930404N11Rik	chr10:81364742-81364980	14	18	32	0.4375	57
4930414L22Rik	chr6:72438683-72440615	143	140	283	0.5053	227
4930427A07Rik	chr12:113163053-113165458	121	71	192	0.630208	274
4930429B21Rik	chr3:32365489-32367438	4	8	12	0.333333	19
4930431F12Rik	chr5:44966799-44967143	6	5	11	0.545455	109
4930444M15Rik	chr14:76515878-76516352	24	22	46	0.521739	47
4930447C04Rik	chr12:72906191-72906279	11	35	46	0.23913	186
4930452B06Rik	chr14:8515253-8515375	10	7	17	0.588235	102
4930453N24Rik	chr16:64768924-64769162	46	58	104	0.442308	405
4930461G14Rik	chr9:58469145-58469623	8	59	67	0.119403	49
4930470H14Rik	chr17:4081830-4082995	128	94	222	0.576577	1078
4930483K19Rik	chr10:76545871-76546800	6	7	13	0.461538	47
4930486L24Rik	chr13:60842612-60842976	0	13	13	0	85
4930500J02Rik	chr2:104567861-104568230	329	266	595	0.552941	566
4930502E18Rik	chrX:53737666-53738222	3	22	25	0.12	76
4930503L19Rik	chr18:70472291-70472480	140	129	269	0.520446	246
4930506C21Rik	chr17:8297029-8297243	17	27	44	0.386364	101
4930511M06Rik	chr18:57546014-57548375	38	73	111	0.342342	143
4930513N10Rik	chr8:95806830-95809180	23	13	36	0.638889	51
4930519F16Rik	chrX:103234022-103234269	4	26	30	0.133333	51
4930524B15Rik	chr11:31978242-31979651	10	6	16	0.625	64
4930528D03Rik	chr13:59733936-59734838	0	13	13	0	40
4930579G24Rik	chr3:79631129-79632819	25	30	55	0.454545	81
4930591A17Rik	chr2:179416472-179416880	6	22	28	0.214286	35
4931406C07Rik	chr9:15283337-15284991	10	7	17	0.588235	107
4931406P16Rik	chr7:34284702-34285609	53	35	88	0.602273	401
4931428F04Rik	chr8:105285256-105285869	30	14	44	0.681818	135
4932438A13Rik	chr3:37052324-37053033	6	15	21	0.285714	576
4933402E13Rik	chrX:62290365-62292078	8	48	56	0.142857	189
4933404O12Rik	chr5:136933739-136937109	9	6	15	0.6	83
4933413G19Rik	chr6:128375510-128375599	11	12	23	0.478261	0
4933421O10Rik	chr4:33027139-33030521	52	59	111	0.468468	123
4933426M11Rik	chr12:80877096-80880833	47	30	77	0.61039	414
4933434E20Rik	chr3:90061638-90063341	81	101	182	0.445055	364
4933438K21Rik	chr4:147063366-147064898	8	3	11	0.727273	250
4933439C10Rik	chr11:59507831-59507938	8	3	11	0.727273	29
5031426D15Rik	chr2:6922702-6928722	9	13	22	0.409091	8
5031439G07Rik	chr15:84955806-84955928	37	49	86	0.430233	276
5330411J11Rik	chr2:59382493-59383954	7	88	95	0.0736842	79
5430405H02Rik	chr2:156853431-156854304	21	12	33	0.636364	150
5430416N02Rik	chr5:100429326-100429535	78	53	131	0.59542	116
5530601H04Rik	chrX:105066759-105066877	2	7	9	0.222222	88
5730408K05Rik	chr19:8888387-8888770	13	12	25	0.52	25
5730409E04Rik	chr4:126611676-126614371	6	14	20	0.3	38
5830415F09Rik	chr4:46389318-46389423	29	54	83	0.349398	122
5830417I10Rik	chr3:88825390-88829371	60	47	107	0.560748	527
5830418K08Rik	chr9:15352899-15353099	105	107	212	0.495283	493
5830444B04Rik	chr4:155410837-155411812	11	0	11	1	20
5930430L01Rik	chr5:148990056-148993943	22	0	22	1	14
6030440G07Rik	chr12:111013207-111013872	4	8	12	0.333333	7
6030443J06Rik	chr5:22553987-22558171	3	8	11	0.272727	19
6030458C11Rik	chr15:12823561-12823706	134	377	511	0.262231	370
6330416G13Rik	chr4:63583786-63586353	16	18	34	0.470588	100
6430562O15Rik	chr13:99411842-99412826	57	61	118	0.483051	97
6720489N17Rik	chr13:62607373-62607499	68	27	95	0.715789	159
6820431F20Rik	chr8:20268286-20272219	108	2	110	0.981818	5092
8030462N17Rik	chr18:77673900-77674684	14	14	28	0.5	356
8430419L09Rik	chr6:135233979-135236240	6	7	13	0.461538	84
9030624G23Rik	chr12:24043202-24044854	1	30	31	0.0322581	333
9030624J02Rik	chr7:118838113-118838231	84	52	136	0.617647	562
9130011E15Rik	chr19:45975219-45975275	121	106	227	0.53304	407
9130019O22Rik	chr7:127382260-127385630	7	10	17	0.411765	57
9130023H24Rik	chr7:128234451-128238031	11	10	21	0.52381	44
9130221H12Rik	chr7:25228723-25230264	51	56	107	0.476636	282
9130401M01Rik	chr15:58031984-58032079	172	98	270	0.637037	634
9330159F19Rik	chr10:29224235-29225414	21	1	22	0.954545	98
9330159M07Rik	chr9:88858390-88858444	2	8	10	0.2	70
9430008C03Rik	chr2:158361405-158361522	25	29	54	0.462963	287
9430015G10Rik	chr4:156125417-156127263	193	141	334	0.577844	431
9430016H08Rik	chr1:57413240-57413387	6	14	20	0.3	263
9430038I01Rik	chr7:137410640-137410756	46	45	91	0.505495	84
9530027J09Rik	chrX:48276792-48278190	217	356	573	0.378709	537
9530053A07Rik	chr7:28164269-28164540	6	5	11	0.545455	20
9530068E07Rik	chr11:52406945-52408723	57	64	121	0.471074	287
9530091C08Rik	chr9:68765346-68773322	45	3	48	0.9375	60
9630033F20Rik	chr6:127085116-127088302	342	396	738	0.463415	1002
9830147E19Rik	chr7:42609526-42614223	68	33	101	0.673267	436
9930021J03Rik	chr19:29714402-29719606	14	12	26	0.538462	238
9930104L06Rik	chr4:124942583-124944661	55	43	98	0.561224	143
A130010J15Rik	chr1:193174245-193177832	3	9	12	0.25	60
A130077B15Rik	chr10:122565023-122567377	2	243	245	0.00816327	3566
A230046K03Rik	chr10:83594171-83596473	211	124	335	0.629851	910
A230050P20Rik	chr9:20873542-20874307	9	25	34	0.264706	77
A230072C01Rik	chrX:20985979-20987349	45	46	91	0.494505	250
A230073K19Rik	chr7:59281879-59289166	5	5	10	0.5	112
A230103J11Rik	chr8:85060244-85060460	45	17	62	0.725806	233
A330032B11Rik	chr19:37194876-37196541	31	1	32	0.96875	81
A430005L14Rik	chr4:153961490-153961924	79	85	164	0.481707	329
A430107P09Rik	chr14:53666216-53668335	2	89	91	0.021978	40
A530054K11Rik	chr13:67617001-67621849	6	4	10	0.6	225
A630075F10Rik	chr2:170061240-170062921	0	58	58	0	22
A630089N07Rik	chr16:98082346-98082439	143	111	254	0.562992	2171
A730017L22Rik	chr2:130872541-130874442	15	39	54	0.277778	167
A830018L16Rik	chr1:11596151-11601821	19	19	38	0.5	67
A830080D01Rik	chrX:159592071-159593081	33	0	33	1	409
A930004D18Rik	chr2:18025189-18028238	8	30	38	0.210526	149
A930011O12Rik	chr14:64590273-64593961	21	17	38	0.552632	148
A930016O22Rik	chr7:19417466-19419553	5	23	28	0.178571	17
AA414768	chrX:12936873-12938541	17	8	25	0.68	263
AA465934	chr11:83291967-83292097	14	29	43	0.325581	71
AA467197	chr2:122640701-122641076	8	2	10	0.8	23
AA987161	chr13:67589439-67593915	8	7	15	0.533333	244
Aaas	chr15:102339944-102340068	57	77	134	0.425373	670
Aacs	chr5:125516216-125517403	29	37	66	0.439394	234
Aagab	chr9:63640207-63641889	70	77	147	0.47619	368
Aak1	chr6:86987204-87003227	14	25	39	0.358974	323
Aamp	chr1:74282027-74282171	109	94	203	0.536946	1420
Aar2	chr2:156566865-156568972	84	58	142	0.591549	238
Aard	chr15:52044799-52045722	512	272	784	0.653061	1193
Aars	chr8:111055019-111055569	874	427	1301	0.671791	3903
Aars2	chr17:45520286-45520843	116	122	238	0.487395	391
Aarsd1	chr11:101417103-101417234	93	110	203	0.458128	565
Aasdh	chr5:76901918-76902185	76	30	106	0.716981	136
Aasdhppt	chr9:4308694-4308919	34	27	61	0.557377	649
Aass	chr6:23078828-23078995	3	23	26	0.115385	72
Aatf	chr11:84513292-84513501	58	52	110	0.527273	329
Abca1	chr4:53071823-53072025	26	51	77	0.337662	516
Abcb10	chr8:123968001-123968135	141	49	190	0.742105	264
Abcb1a	chr5:8747355-8748570	24	99	123	0.195122	336
Abcb1b	chr5:8865750-8866314	79	95	174	0.454023	336
Abcb6	chr1:75179570-75180283	32	23	55	0.581818	236
Abcb7	chrX:104413657-104413846	67	97	164	0.408537	965
Abcb8	chr5:24408568-24408818	25	42	67	0.373134	297
Abcc1	chr16:14473460-14474878	19	5	24	0.791667	168
Abcc10	chr17:46315384-46315555	39	2	41	0.95122	150
Abcc3	chr11:94350936-94351102	44	0	44	1	126
Abcc4	chr14:118654150-118654374	60	141	201	0.298507	508
Abcc5	chr16:20405389-20405544	200	280	480	0.416667	1848
Abcd3	chr3:121779555-121779697	199	231	430	0.462791	535
Abcd4	chr12:84613905-84614044	108	42	150	0.72	358
Abce1	chr8:79683442-79685277	351	188	539	0.651206	3425
Abcf1	chr17:35963321-35963392	34	38	72	0.472222	1374
Abcf2	chr5:24565341-24566003	61	91	152	0.401316	1473
Abcf3	chr16:20560357-20561603	12	13	25	0.48	440
Abcg2	chr6:58684333-58684457	15	16	31	0.483871	512
Abhd10	chr16:45742777-45742955	45	26	71	0.633803	143
Abhd11	chr5:135011887-135012175	138	123	261	0.528736	424
Abhd12	chr2:150904357-150904731	56	28	84	0.666667	236
Abhd13	chr8:9987385-9992154	4	11	15	0.266667	117
Abhd14a	chr9:106445526-106445834	46	40	86	0.534884	117
Abhd16a	chr17:35102670-35102987	8	8	16	0.5	137
Abhd17a	chr10:80586515-80587030	33	33	66	0.5	343
Abhd17b	chr19:21684098-21685637	5	6	11	0.454545	167
Abhd17c	chr7:84109356-84110801	53	44	97	0.546392	388
Abhd4	chr14:54267768-54269169	154	106	260	0.592308	462
Abi1	chr2:22953435-22953611	64	74	138	0.463768	718
Abl2	chr1:156640993-156649619	97	81	178	0.544944	569
Ablim2	chr5:35857128-35857180	4	7	11	0.363636	65
Abr	chr11:76478995-76479180	96	105	201	0.477612	653
Abracl	chr10:18023067-18023252	36	35	71	0.507042	225
Abtb1	chr6:88841769-88841935	37	62	99	0.373737	249
Acaa1a	chr9:119349958-119350295	9	1	10	0.9	319
Acaa2	chr18:74801297-74801367	17	167	184	0.0923913	275
Acaca	chr11:84399560-84401651	152	123	275	0.552727	892
Acacb	chr5:114249494-114250758	92	33	125	0.736	364
Acad10	chr5:121630098-121630235	7	3	10	0.7	89
Acad11	chr9:104126582-104127646	16	21	37	0.432432	136
Acad12	chr5:121614060-121614259	10	0	10	1	46
Acad9	chr3:36090831-36092857	42	39	81	0.518519	516
Acadl	chr1:66863173-66863309	147	104	251	0.585657	426
Acadm	chr3:153944396-153944643	232	364	596	0.389262	1234
Acads	chr5:115113064-115113213	114	127	241	0.473029	538
Acadsb	chr7:131444237-131446211	46	101	147	0.312925	285
Acadvl	chr11:70010698-70010770	6	8	14	0.428571	237
Acap2	chr16:31092413-31096446	14	13	27	0.518519	477
Acap3	chr4:155905813-155907251	16	7	23	0.695652	146
Acat2	chr17:12947357-12947479	119	102	221	0.538462	695
Acat3	chr17:12927338-12927460	337	200	537	0.627561	1392
Acbd3	chr1:180752159-180754204	14	16	30	0.466667	409
Acbd4	chr11:103111542-103112199	7	5	12	0.583333	53
Acbd5	chr2:23112505-23114512	80	67	147	0.544218	257
Acbd6	chr1:155677204-155677234	18	20	38	0.473684	177
Accsl	chr2:93865682-93866229	8	15	23	0.347826	91
Acd	chr8:105700703-105700839	68	41	109	0.623853	240
Acer1	chr17:56953490-56955247	0	12	12	0	24
Acer2	chr4:86932032-86932490	74	92	166	0.445783	264
Acer3	chr7:98309348-98309527	16	9	25	0.64	143
Acin1	chr14:54679241-54679352	318	298	616	0.516234	1784
Acly	chr11:100523440-100523621	645	677	1322	0.487897	3809
Acn9	chr6:7038854-7039220	6	10	16	0.375	55
Aco1	chr4:40197554-40199009	204	196	400	0.51	477
Aco2	chr15:81914628-81915137	220	174	394	0.558376	2592
Acot13	chr13:24831226-24831489	11	51	62	0.177419	76
Acot7	chr4:152178100-152178340	7	5	12	0.583333	432
Acot8	chr2:164799720-164799945	21	19	40	0.525	111
Acot9	chrX:155295683-155295768	63	0	63	1	257
Acox1	chr11:116180291-116180406	35	43	78	0.448718	296
Acox3	chr5:35612015-35613801	25	100	125	0.2	203
Acp1	chr12:30893326-30895953	264	166	430	0.613953	1502
Acp2	chr2:91210607-91214098	21	20	41	0.512195	257
Acp5	chr9:22129863-22130129	107	23	130	0.823077	260
Acp6	chr3:97171642-97171742	72	58	130	0.553846	1538
Acsf2	chr11:94571562-94571680	38	101	139	0.273381	237
Acsf3	chr8:122817392-122817881	19	24	43	0.44186	143
Acsl1	chr8:46534340-46536050	64	34	98	0.653061	369
Acsl3	chr1:78706258-78707743	64	63	127	0.503937	468
Acsl4	chrX:142350960-142351137	55	75	130	0.423077	391
Acsm3	chr7:119784274-119784896	7	12	19	0.368421	39
Acss1	chr2:150667885-150668240	96	80	176	0.545455	292
Actb	chr5:142903116-142903941	93	121	214	0.434579	10522
Actg1	chr11:120348425-120348484	1510	879	2389	0.632064	15303
Actl6a	chr3:32725247-32725333	260	581	841	0.309156	1614
Actn1	chr12:80178302-80178452	479	239	718	0.667131	2107
Actn4	chr7:28918954-28919068	478	491	969	0.493292	3039
Actr10	chr12:70961867-70964717	215	70	285	0.754386	875
Actr1a	chr19:46384220-46384345	143	174	317	0.451104	793
Actr1b	chr1:36700337-36700377	45	38	83	0.542169	521
Actr2	chr11:20094230-20094445	436	491	927	0.470334	3530
Actr3	chr1:125435285-125435727	118	107	225	0.524444	1185
Actr5	chr2:158638633-158639211	19	14	33	0.575758	91
Actr6	chr10:89726637-89726760	61	74	135	0.451852	176
Actr8	chr14:29991592-29991755	43	50	93	0.462366	350
Acy1	chr9:106437629-106437737	31	30	61	0.508197	286
Acyp1	chr12:85272398-85272827	4	4	8	0.5	39
Acyp2	chr11:30649301-30649396	5	15	20	0.25	39
Adal	chr2:121155335-121156680	10	11	21	0.47619	234
Adam10	chr9:70765952-70766102	10	31	41	0.243902	297
Adam17	chr12:21373336-21373632	119	73	192	0.619792	490
Adam19	chr11:46143792-46147347	184	259	443	0.41535	925
Adam23	chr1:63592608-63596515	111	187	298	0.372483	763
Adam9	chr8:24992074-24992243	68	73	141	0.48227	335
Adamts2	chr11:50803569-50807573	2	31	33	0.0606061	38
Adamts7	chr9:90197000-90197162	56	5	61	0.918033	197
Adamtsl5	chr10:80345043-80345103	10	4	14	0.714286	128
Adap1	chr5:139280705-139280817	29	29	58	0.5	230
Adap2	chr11:80177046-80177274	3	14	17	0.176471	30
Adar	chr3:89750929-89753455	31	43	74	0.418919	361
Adat1	chr8:111982162-111982765	11	13	24	0.458333	112
Adat2	chr10:13562815-13563376	22	73	95	0.231579	271
Adat3	chr10:80606314-80607654	18	15	33	0.545455	99
Adck1	chr12:88461015-88461726	9	7	16	0.5625	123
Adck4	chr7:27257223-27257949	5	9	14	0.357143	81
Adcy3	chr12:4212605-4213524	4	6	10	0.4	48
Add1	chr5:34630470-34632305	176	164	340	0.517647	1183
Adh5	chr3:138455085-138455499	828	870	1698	0.487633	2651
Adi1	chr12:28680966-28682174	264	244	508	0.519685	624
Adipor1	chr1:134431530-134432341	66	87	153	0.431373	887
Adipor2	chr6:119353150-119355928	89	119	208	0.427885	589
Adk	chr14:21447814-21448569	49	51	100	0.49	203
Adnp2	chr18:80127135-80130994	149	200	349	0.426934	723
Ado	chr10:67544511-67548955	72	92	164	0.439024	366
Adpgk	chr9:59314731-59316200	95	116	211	0.450237	433
Adprhl2	chr4:126317720-126317904	8	14	22	0.363636	315
Adprm	chr11:67051681-67051778	30	27	57	0.526316	213
Adrb3	chr8:27227257-27228750	7	26	33	0.212121	410
Adrbk1	chr19:4289313-4289413	22	21	43	0.511628	379
Adrm1	chr2:180171588-180171688	9	10	19	0.473684	1127
Adsl	chr15:80968662-80970947	111	185	296	0.375	590
Adss	chr1:177796212-177796509	301	429	730	0.412329	2102
Aebp2	chr6:140650756-140655481	115	102	217	0.529954	853
Aen	chr7:78907144-78908833	152	121	273	0.556777	932
Aes	chr10:81565472-81566371	182	213	395	0.460759	1452
Afap1	chr5:35999699-36003922	12	20	32	0.375	184
Aff1	chr5:103850702-103855322	471	516	987	0.477204	1851
Aff4	chr11:53415388-53421830	306	366	672	0.455357	2210
Afg3l1	chr8:123501848-123503916	261	166	427	0.611241	1288
Afg3l2	chr18:67448888-67449136	166	209	375	0.442667	814
Aftph	chr11:20725685-20727639	35	36	71	0.492958	377
Aga	chr8:53520237-53520344	55	11	66	0.833333	149
Agap1	chr1:89888691-89895282	26	10	36	0.722222	270
Agap3	chr5:24501397-24502047	21	15	36	0.583333	225
Agfg1	chr1:82894999-82896275	338	449	787	0.429479	1118
Agfg2	chr5:137667681-137667774	41	27	68	0.602941	162
Aggf1	chr13:95374846-95375357	216	233	449	0.481069	749
Agl	chr3:116781588-116781751	4	6	10	0.4	221
Ago1	chr4:126448767-126448951	89	84	173	0.514451	589
Ago2	chr15:73128324-73128460	63	78	141	0.446809	924
Agpat1	chr17:34612253-34613449	23	24	47	0.489362	337
Agpat2	chr2:26596291-26596466	38	51	89	0.426966	504
Agpat3	chr10:78284189-78284350	23	20	43	0.534884	273
Agpat4	chr17:12218985-12219640	71	52	123	0.577236	438
Agpat5	chr8:18881738-18884413	67	99	166	0.403614	592
Agpat6	chr8:23190716-23191692	61	55	116	0.525862	573
Agps	chr2:75925922-75931350	36	62	98	0.367347	1043
Agrn	chr4:156185088-156185135	843	640	1483	0.568442	2497
Agtpbp1	chr13:59512324-59512501	7	13	20	0.35	258
Agtrap	chr4:148087917-148088064	193	201	394	0.489848	1038
Ahctf1	chr1:179781643-179781783	361	336	697	0.517934	1845
