gene	coord	109plus2_CAST	109plus2_129S1	109plus2_total	109plus2_CAST/all	109plus2_htseqCount
1700030K09Rik	chr8:72460029-72460541	37	10	47	0.787234	117
1700037H04Rik	chr2:131146325-131146975	59	34	93	0.634409	334
1700052N19Rik	chr10:4453472-4455140	127	64	191	0.664921	197
1700061G19Rik	chr17:56886441-56886687	33	19	52	0.634615	201
1700066M21Rik	chr1:57382743-57385422	3	10	13	0.230769	69
1700084C01Rik	chr1:169933642-169934653	8	8	16	0.5	23
1700095A21Rik	chr4:146519039-146519927	16	0	16	1	15
1700120C14Rik	chr15:99251788-99252001	7	4	11	0.636364	1
1700123O20Rik	chr14:54689804-54690742	37	32	69	0.536232	157
1700128F08Rik	chr9:8241268-8241987	9	11	20	0.45	17
1810009A15Rik	chr19:8890411-8890759	65	60	125	0.52	16
1810013L24Rik	chr16:8855794-8858924	21	14	35	0.6	265
1810026B05Rik	chr7:73549597-73549652	17	26	43	0.395349	97
1810026J23Rik	chr9:21593150-21595970	45	36	81	0.555556	171
1810030O07Rik	chrX:12669527-12669646	30	148	178	0.168539	252
1810032O08Rik	chr11:116674300-116675798	74	57	131	0.564885	144
1810037I17Rik	chr3:122925479-122926194	41	46	87	0.471264	231
1810043H04Rik	chr11:120100174-120100424	4	4	8	0.5	30
1810055G02Rik	chr19:3716491-3717881	13	17	30	0.433333	111
1810058I24Rik	chr6:35261159-35262059	55	65	120	0.458333	360
2010107E04Rik	chr12:111963230-111963353	149	74	223	0.668161	568
2010107G23Rik	chr10:62107656-62109123	7	6	13	0.538462	37
2010111I01Rik	chr13:63298712-63302877	5	10	15	0.333333	76
2010315B03Rik	chr9:124291804-124294101	0	42	42	0	36
2010320M18Rik	chr8:70776862-70777606	16	5	21	0.761905	26
2210013O21Rik	chrX:153723554-153723937	8	0	8	1	33
2210015D19Rik	chr11:5780206-5780635	20	26	46	0.434783	41
2210016F16Rik	chr13:58384824-58385225	20	32	52	0.384615	164
2210016L21Rik	chr5:114947682-114948540	30	25	55	0.545455	196
2210018M11Rik	chr7:98594752-98595312	21	24	45	0.466667	175
2210039B01Rik	chr12:73551156-73551986	79	23	102	0.77451	49
2210409E12Rik	chr11:88972638-88973014	306	83	389	0.786632	315
2310003H01Rik	chr11:120373882-120374651	7	10	17	0.411765	93
2310009A05Rik	chr9:73042432-73042775	18	17	35	0.514286	22
2310011J03Rik	chr10:80318255-80319547	9	25	34	0.264706	125
2310022A10Rik	chr7:27580337-27582098	66	69	135	0.488889	296
2310022B05Rik	chr8:124662848-124663369	271	49	320	0.846875	313
2310033P09Rik	chr11:59210227-59210734	19	10	29	0.655172	112
2310035C23Rik	chr1:105753503-105755131	6	4	10	0.6	182
2310039H08Rik	chr17:46772635-46773407	15	4	19	0.789474	35
2310047M10Rik	chr11:69059775-69061576	6	6	12	0.5	27
2310067B10Rik	chr11:115798275-115799033	14	24	38	0.368421	199
2410002F23Rik	chr7:44250613-44252319	103	109	212	0.485849	482
2410003L11Rik	chr11:97622607-97622893	13	36	49	0.265306	52
2410004N09Rik	chr18:33795853-33795989	129	154	283	0.45583	156
2410006H16Rik	chr11:62604655-62604806	253	340	593	0.426644	785
2410007B07Rik	chr3:75655390-75655731	18	97	115	0.156522	240
2410015M20Rik	chr17:56608638-56608692	53	48	101	0.524752	176
2410016O06Rik	chr12:83950608-83952953	71	39	110	0.645455	193
2410088K16Rik	chr1:88755534-88755733	35	28	63	0.555556	35
2410089E03Rik	chr15:8270679-8271158	51	78	129	0.395349	219
2410127L17Rik	chr19:18691417-18691595	36	39	75	0.48	386
2410137M14Rik	chr17:36978651-36978933	9	19	28	0.321429	100
2510002D24Rik	chr16:18839090-18840113	14	14	28	0.5	57
2510003E04Rik	chr10:62558470-62559883	22	30	52	0.423077	153
2510009E07Rik	chr16:21649045-21653758	62	58	120	0.516667	310
2510039O18Rik	chr4:147946601-147947314	91	106	197	0.461929	369
2610001J05Rik	chr6:13869074-13870740	29	22	51	0.568627	67
2610002J02Rik	chr4:155256135-155256687	49	38	87	0.563218	97
2610015P09Rik	chr16:43960018-43960163	3	8	11	0.272727	59
2610301B20Rik	chr4:10897899-10899423	40	51	91	0.43956	109
2610305D13Rik	chr4:147615280-147615406	97	25	122	0.795082	1109
2610318N02Rik	chr16:17113398-17113626	7	6	13	0.538462	113
2610507B11Rik	chr11:78289804-78290625	176	173	349	0.504298	1363
2610524H06Rik	chr5:114823313-114823468	33	62	95	0.347368	128
2700029M09Rik	chr8:60905548-60905720	35	35	70	0.5	192
2700038G22Rik	chr5:23853767-23855033	45	126	171	0.263158	92
2700049A03Rik	chr12:71242944-71243303	39	51	90	0.433333	175
2700060E02Rik	chr14:19822566-19822690	148	129	277	0.534296	1102
2700062C07Rik	chr18:24477269-24477767	32	25	57	0.561404	109
2700089E24Rik	chr6:133105239-133107750	3	8	11	0.272727	49
2700097O09Rik	chr12:55079981-55080110	13	4	17	0.764706	100
2700099C18Rik	chr17:94774892-94775129	0	12	12	0	71
2810004N23Rik	chr8:124860946-124861271	259	160	419	0.618138	454
2810008D09Rik	chr11:117078776-117078955	67	122	189	0.354497	103
2810013P06Rik	chr8:123042575-123044602	17	11	28	0.607143	58
2810025M15Rik	chr1:157419869-157420236	95	105	200	0.475	298
2810403A07Rik	chr3:88711630-88712933	38	45	83	0.457831	490
2810408M09Rik	chr2:165490112-165491711	70	65	135	0.518519	102
2810428I15Rik	chr8:70506662-70506739	22	10	32	0.6875	172
2810474O19Rik	chr6:149334592-149335663	47	40	87	0.54023	623
2900011O08Rik	chr16:14099793-14101494	3	12	15	0.2	58
2900041M22Rik	chr11:117612262-117613417	6	9	15	0.4	17
2900076A07Rik	chr7:81531211-81531498	14	20	34	0.411765	26
2900097C17Rik	chr2:156388063-156392979	15	14	29	0.517241	585
3010026O09Rik	chr11:50199536-50200115	9	5	14	0.642857	55
3110002H16Rik	chr18:12181584-12181695	13	4	17	0.764706	162
3110040N11Rik	chr7:81789355-81789453	42	24	66	0.636364	58
3110043O21Rik	chr4:35191282-35193068	11	10	21	0.52381	105
3110082I17Rik	chr5:139460469-139460534	104	77	181	0.574586	116
4632415L05Rik	chr3:19894871-19898984	27	9	36	0.75	81
4833420G17Rik	chr13:119485727-119486117	224	72	296	0.756757	268
4833439L19Rik	chr13:54559198-54559324	128	224	352	0.363636	411
4921524J17Rik	chr8:85408759-85409890	8	9	17	0.470588	128
4930404N11Rik	chr10:81364742-81364980	6	6	12	0.5	48
4930414L22Rik	chr6:72438683-72440615	46	61	107	0.429907	73
4930427A07Rik	chr12:113163053-113165458	80	59	139	0.57554	201
4930432K21Rik	chr8:84172161-84172597	6	11	17	0.352941	65
4930447C04Rik	chr12:72906191-72906279	8	37	45	0.177778	128
4930453N24Rik	chr16:64768924-64769162	25	25	50	0.5	194
4930461G14Rik	chr9:58469145-58469623	1	10	11	0.0909091	32
4930470H14Rik	chr17:4081830-4082995	113	88	201	0.562189	845
4930483K19Rik	chr10:76545871-76546800	6	3	9	0.666667	19
4930500J02Rik	chr2:104567861-104568230	320	367	687	0.465793	489
4930502E18Rik	chrX:53737666-53738222	3	8	11	0.272727	34
4930503L19Rik	chr18:70469449-70469777	69	55	124	0.556452	120
4930506C21Rik	chr17:8297029-8297243	6	15	21	0.285714	34
4930511M06Rik	chr18:57546014-57548375	47	50	97	0.484536	111
4930513N10Rik	chr8:95806830-95809180	15	2	17	0.882353	45
4930524B15Rik	chr11:31978242-31979651	2	8	10	0.2	39
4930579G24Rik	chr3:79631129-79632819	17	30	47	0.361702	61
4930591A17Rik	chr2:179416472-179416880	3	8	11	0.272727	22
4931406C07Rik	chr9:15290667-15290816	14	9	23	0.608696	76
4931406P16Rik	chr7:34284702-34285609	21	29	50	0.42	214
4931428F04Rik	chr8:105280409-105282144	9	3	12	0.75	105
4932438A13Rik	chr3:37052324-37053033	4	4	8	0.5	256
4933402E13Rik	chrX:62290365-62292078	1	29	30	0.0333333	65
4933404O12Rik	chr5:136933739-136937109	11	21	32	0.34375	59
4933408N05Rik	chr8:114347252-114347339	0	10	10	0	14
4933413G19Rik	chr6:128375510-128375599	8	7	15	0.533333	0
4933421O10Rik	chr4:33027139-33030521	31	28	59	0.525424	109
4933426M11Rik	chr12:80877096-80880833	30	28	58	0.517241	273
4933434E20Rik	chr3:90061638-90063341	27	49	76	0.355263	214
4933439C10Rik	chr11:59505685-59506886	5	3	8	0.625	22
5031439G07Rik	chr15:84955646-84955723	38	30	68	0.558824	164
5330411J11Rik	chr2:59382493-59383954	1	68	69	0.0144928	64
5430405H02Rik	chr2:156853431-156854304	14	10	24	0.583333	82
5430416N02Rik	chr5:100429326-100429535	42	38	80	0.525	65
5430440P10Rik	chr14:105433392-105433514	8	1	9	0.888889	10
5730480H06Rik	chr5:48413843-48414294	2	10	12	0.166667	13
5830415F09Rik	chr4:46389318-46389423	19	31	50	0.38	78
5830417I10Rik	chr3:88825390-88829371	64	44	108	0.592593	369
5830418K08Rik	chr9:15331936-15335305	15	12	27	0.555556	257
6030440G07Rik	chr12:111013207-111013872	4	9	13	0.307692	5
6030458C11Rik	chr15:12819904-12821553	149	310	459	0.324619	285
6330419J24Rik	chrX:56376030-56378470	0	11	11	0	50
6430562O15Rik	chr13:99411842-99412826	31	34	65	0.476923	52
6720489N17Rik	chr13:62607373-62607499	45	15	60	0.75	93
6820431F20Rik	chr8:20268286-20272219	53	2	55	0.963636	2673
8030462N17Rik	chr18:77673900-77674684	9	7	16	0.5625	152
8430419L09Rik	chr6:135233979-135236240	11	21	32	0.34375	79
9030624G23Rik	chr12:24043202-24044854	2	19	21	0.0952381	154
9030624J02Rik	chr7:118838113-118838231	52	29	81	0.641975	276
9130011E15Rik	chr19:45974967-45975113	42	45	87	0.482759	198
9130019O22Rik	chr7:127382260-127385630	9	8	17	0.529412	33
9130221H12Rik	chr7:25228723-25230264	50	62	112	0.446429	278
9130401M01Rik	chr15:58031984-58032079	131	64	195	0.671795	358
9430008C03Rik	chr2:158361405-158361522	26	28	54	0.481481	175
9430015G10Rik	chr4:156125417-156127263	218	196	414	0.52657	381
9430016H08Rik	chr1:57413240-57413387	11	6	17	0.647059	137
9530027J09Rik	chrX:48276792-48278190	81	166	247	0.327935	175
9530068E07Rik	chr11:52406945-52408723	90	76	166	0.542169	237
9530091C08Rik	chr9:68765346-68773322	39	3	42	0.928571	51
9630033F20Rik	chr6:127085116-127088302	208	317	525	0.39619	463
9830147E19Rik	chr7:42609526-42614223	53	28	81	0.654321	244
9930104L06Rik	chr4:124942583-124944661	49	44	93	0.526882	115
9930111H07Rik	chr1:85784061-85784694	14	1	15	0.933333	31
A130077B15Rik	chr10:122565023-122567377	1	188	189	0.00529101	1988
A230046K03Rik	chr10:83594171-83596473	87	54	141	0.617021	421
A230050P20Rik	chr9:20873542-20874307	12	13	25	0.48	58
A230072C01Rik	chrX:20985979-20987349	15	33	48	0.3125	201
A230103J11Rik	chr8:85060244-85060460	35	11	46	0.76087	168
A330032B11Rik	chr19:37194876-37196541	9	0	9	1	34
A430005L14Rik	chr4:153961490-153961924	40	44	84	0.47619	180
A430107P09Rik	chr14:53666216-53668335	0	34	34	0	19
A630089N07Rik	chr16:98062512-98064238	71	79	150	0.473333	1126
A730017L22Rik	chr2:130872541-130874442	11	67	78	0.141026	81
A730036I17Rik	chr2:129231809-129233785	6	4	10	0.6	32
A830080D01Rik	chrX:159592071-159593081	31	0	31	1	205
A930004D18Rik	chr2:18025189-18028238	10	22	32	0.3125	83
A930011O12Rik	chr14:64590273-64593961	15	23	38	0.394737	121
A930016O22Rik	chr7:19417466-19419553	1	23	24	0.0416667	1
AA414768	chrX:12936873-12938541	8	4	12	0.666667	93
AA465934	chr11:83291967-83292097	2	22	24	0.0833333	31
Aaas	chr15:102339944-102340068	64	80	144	0.444444	559
Aacs	chr5:125516216-125517403	12	23	35	0.342857	146
Aagab	chr9:63640207-63641889	41	40	81	0.506173	253
Aak1	chr6:86987204-87003227	21	15	36	0.583333	228
Aamp	chr1:74282027-74282171	81	61	142	0.570423	820
Aar2	chr2:156566865-156568972	52	46	98	0.530612	189
Aard	chr15:52044799-52045722	258	149	407	0.633907	504
Aars	chr8:111055019-111055569	562	276	838	0.670644	2193
Aars2	chr17:45520286-45520843	94	84	178	0.52809	269
Aarsd1	chr11:101417103-101417234	68	44	112	0.607143	258
Aasdh	chr5:76882267-76883062	35	33	68	0.514706	98
Aasdhppt	chr9:4308694-4308919	18	6	24	0.75	217
Aatf	chr11:84510199-84510417	24	32	56	0.428571	164
Abca1	chr4:53038619-53038760	29	28	57	0.508772	324
Abcb10	chr8:123968001-123968135	43	12	55	0.781818	121
Abcb1a	chr5:8747355-8748570	9	61	70	0.128571	174
Abcb1b	chr5:8865750-8866314	17	27	44	0.386364	157
Abcb6	chr1:75179570-75180283	16	34	50	0.32	135
Abcb7	chrX:104280565-104284258	32	49	81	0.395062	357
Abcb8	chr5:24408568-24408818	22	17	39	0.564103	175
Abcc10	chr17:46306957-46307300	22	2	24	0.916667	117
Abcc4	chr14:118630979-118631142	9	22	31	0.290323	199
Abcc5	chr16:20405389-20405544	132	179	311	0.424437	945
Abcd2	chr15:91145871-91149205	3	6	9	0.333333	3
Abcd3	chr3:121796449-121796485	210	188	398	0.527638	323
Abcd4	chr12:84613905-84614044	94	22	116	0.810345	305
Abce1	chr8:79683442-79685277	177	80	257	0.688716	1143
Abcf1	chr17:35963321-35963392	18	43	61	0.295082	963
Abcf2	chr5:24565341-24566003	48	53	101	0.475248	752
Abcf3	chr16:20551806-20551862	11	8	19	0.578947	250
Abcg2	chr6:58684333-58684457	10	6	16	0.625	174
Abhd1	chr5:30954816-30955095	7	3	10	0.7	53
Abhd10	chr16:45737524-45737635	25	22	47	0.531915	90
Abhd11	chr5:135011887-135012175	103	96	199	0.517588	248
Abhd12	chr2:150846244-150846363	59	40	99	0.59596	203
Abhd14a	chr9:106445526-106445834	48	45	93	0.516129	83
Abhd17a	chr10:80586515-80587030	19	31	50	0.38	233
Abhd17c	chr7:84109356-84110801	59	26	85	0.694118	259
Abhd2	chr7:79359960-79361601	3	8	11	0.272727	66
Abhd4	chr14:54267768-54269169	122	91	213	0.57277	300
Abi1	chr2:22953435-22953611	35	37	72	0.486111	407
Abl2	chr1:156640993-156649619	33	29	62	0.532258	300
Ablim1	chr19:57033264-57037337	4	6	10	0.4	92
Abr	chr11:76478995-76479180	90	99	189	0.47619	511
Abracl	chr10:18023067-18023252	21	13	34	0.617647	101
Abtb1	chr6:88840838-88840900	26	31	57	0.45614	131
Abtb2	chr2:103711148-103711253	2	6	8	0.25	69
Acaa1a	chr9:119349958-119350295	13	2	15	0.866667	239
Acaa2	chr18:74801297-74801367	21	87	108	0.194444	145
Acaca	chr11:84399560-84401651	127	100	227	0.559471	505
Acacb	chr5:114249494-114250758	62	28	90	0.688889	250
Acad9	chr3:36090831-36092857	9	4	13	0.692308	261
Acadl	chr1:66857399-66857554	113	64	177	0.638418	252
Acadm	chr3:153944396-153944643	122	252	374	0.326203	536
Acads	chr5:115113064-115113213	76	120	196	0.387755	388
Acadsb	chr7:131444237-131446211	18	35	53	0.339623	127
Acadvl	chr11:70012958-70013083	9	10	19	0.473684	111
Acat2	chr17:12947357-12947479	88	79	167	0.526946	378
Acat3	chr17:12927338-12927460	160	129	289	0.553633	730
Acbd3	chr1:180752159-180754204	15	8	23	0.652174	255
Acbd4	chr11:103105245-103105478	11	11	22	0.5	48
Acbd5	chr2:23112505-23114512	28	26	54	0.518519	111
Acbd6	chr1:155686949-155687233	10	21	31	0.322581	146
Accsl	chr2:93865682-93866229	5	12	17	0.294118	59
Acd	chr8:105700703-105700839	62	36	98	0.632653	167
Acer2	chr4:86932032-86932490	52	74	126	0.412698	199
Acin1	chr14:54679241-54679352	252	245	497	0.507042	1192
Acly	chr11:100523440-100523621	355	382	737	0.481682	1914
Aco1	chr4:40197554-40199009	96	57	153	0.627451	226
Aco2	chr15:81914628-81915137	126	101	227	0.555066	1301
Acot13	chr13:24831226-24831489	12	39	51	0.235294	38
Acot8	chr2:164799720-164799945	8	14	22	0.363636	63
Acot9	chrX:155295683-155295768	21	0	21	1	71
Acox1	chr11:116180291-116180406	25	50	75	0.333333	174
Acox3	chr5:35612015-35613801	1	10	11	0.0909091	119
Acp1	chr12:30893326-30895953	130	83	213	0.610329	577
Acp2	chr2:91210607-91214098	19	16	35	0.542857	187
Acp5	chr9:22129863-22130129	63	34	97	0.649485	166
Acp6	chr3:97171642-97171742	45	53	98	0.459184	1123
Acsf2	chr11:94571562-94571680	46	153	199	0.231156	260
Acsf3	chr8:122817392-122817881	20	20	40	0.5	103
Acsl1	chr8:46534340-46536050	31	29	60	0.516667	201
Acsl3	chr1:78706258-78707743	44	43	87	0.505747	263
Acsl4	chrX:142350960-142351137	18	25	43	0.418605	184
Acss1	chr2:150618111-150619792	29	17	46	0.630435	108
Actb	chr5:142903116-142903941	27	24	51	0.529412	4880
Actg1	chr11:120348425-120348484	851	493	1344	0.633185	8224
Actl6a	chr3:32725247-32725333	168	317	485	0.346392	744
Actn1	chr12:80178302-80178452	322	162	484	0.665289	1115
Actn4	chr7:28918954-28919068	226	250	476	0.47479	1414
Actr10	chr12:70961867-70964717	108	24	132	0.818182	423
Actr1a	chr19:46384220-46384345	130	96	226	0.575221	406
Actr1b	chr1:36700337-36700377	62	70	132	0.469697	411
Actr2	chr11:20094230-20094445	148	176	324	0.45679	1163
Actr3	chr1:125405845-125405988	70	71	141	0.496454	621
Actr5	chr2:158638633-158639211	12	9	21	0.571429	60
Actr6	chr10:89725000-89725078	24	24	48	0.5	94
Actr8	chr14:29991592-29991755	31	24	55	0.563636	235
Acy1	chr9:106437629-106437737	14	14	28	0.5	122
Acyp1	chr12:85272398-85272827	4	9	13	0.307692	28
Acyp2	chr11:30649301-30649396	4	19	23	0.173913	27
Ada	chr2:163728117-163728246	9	6	15	0.6	23
Adal	chr2:121155335-121156680	6	3	9	0.666667	128
Adam10	chr9:70765952-70766102	6	5	11	0.545455	165
Adam15	chr3:89347869-89347945	7	8	15	0.466667	92
Adam17	chr12:21361659-21361791	61	42	103	0.592233	253
Adam19	chr11:46143792-46147347	107	138	245	0.436735	608
Adam23	chr1:63592608-63596515	36	74	110	0.327273	330
Adam9	chr8:24996655-24996850	17	25	42	0.404762	113
Adamts7	chr9:90197000-90197162	53	9	62	0.854839	155
Adar	chr3:89750929-89753455	35	40	75	0.466667	298
Adat1	chr8:111982162-111982765	17	29	46	0.369565	133
Adat2	chr10:13562815-13563376	17	42	59	0.288136	168
Adat3	chr10:80606314-80607654	15	17	32	0.46875	55
Adck1	chr12:88441083-88441241	11	6	17	0.647059	79
Adck2	chr6:39583811-39584062	7	4	11	0.636364	46
Add1	chr5:34630470-34632305	113	170	283	0.399293	797
Adh5	chr3:138455085-138455499	498	435	933	0.533762	1182
Adi1	chr12:28680966-28682174	235	142	377	0.623342	397
Adipor1	chr1:134431530-134432341	46	69	115	0.4	490
Adipor2	chr6:119353150-119355928	57	74	131	0.435115	448
Adk	chr14:21447814-21448569	30	25	55	0.545455	89
Adnp2	chr18:80127135-80130994	93	129	222	0.418919	382
Ado	chr10:67544511-67548955	22	52	74	0.297297	191
Adpgk	chr9:59314731-59316200	85	104	189	0.449735	347
Adprhl2	chr4:126317720-126317904	13	17	30	0.433333	140
Adprm	chr11:67051681-67051778	31	13	44	0.704545	117
Adrb3	chr8:27227257-27228750	6	21	27	0.222222	349
Adrbk1	chr19:4288592-4288658	14	5	19	0.736842	278
Adrm1	chr2:180171588-180171688	5	5	10	0.5	698
Adsl	chr15:80968662-80970947	79	115	194	0.407216	336
Adss	chr1:177796212-177796509	111	200	311	0.356913	842
Aebp2	chr6:140650756-140655481	53	57	110	0.481818	468
Aen	chr7:78907144-78908833	96	61	157	0.611465	516
Aes	chr10:81565472-81566371	186	170	356	0.522472	1062
Afap1	chr5:35999699-36003922	2	8	10	0.2	59
Aff1	chr5:103850702-103855322	241	291	532	0.453008	960
Aff4	chr11:53415388-53421830	170	197	367	0.463215	1016
Afg3l1	chr8:123501848-123503916	202	99	301	0.671096	768
Afg3l2	chr18:67448888-67449136	122	147	269	0.453532	532
Aftph	chr11:20725685-20727639	24	15	39	0.615385	206
Aga	chr8:53520237-53520344	40	12	52	0.769231	111
Agap1	chr1:89888691-89895282	3	7	10	0.3	119
Agap3	chr5:24501010-24501265	18	12	30	0.6	149
Agfg1	chr1:82894999-82896275	260	296	556	0.467626	567
Agfg2	chr5:137664216-137664372	17	16	33	0.515152	109
Aggf1	chr13:95370757-95370959	119	142	261	0.455939	345
Ago1	chr4:126441889-126442083	115	92	207	0.555556	518
Ago2	chr15:73113708-73113902	19	23	42	0.452381	365
Agpat1	chr17:34612253-34613449	34	25	59	0.576271	313
Agpat2	chr2:26596291-26596466	20	30	50	0.4	315
Agpat3	chr10:78284189-78284350	7	12	19	0.368421	130
Agpat4	chr17:12218985-12219640	36	32	68	0.529412	214
Agpat5	chr8:18881738-18884413	33	39	72	0.458333	237
Agpat6	chr8:23190716-23191692	34	37	71	0.478873	286
Agps	chr2:75925922-75931350	24	24	48	0.5	488
Agrn	chr4:156185088-156185135	666	468	1134	0.587302	1494
Agtrap	chr4:148087917-148088064	120	133	253	0.474308	576
Ahctf1	chr1:179781643-179781783	177	195	372	0.475806	868
Ahcy	chr2:155074365-155074497	147	129	276	0.532609	2106
Ahcyl2	chr6:29909040-29912310	18	16	34	0.529412	133
Ahdc1	chr4:133061376-133066277	6	14	20	0.3	260
Ahnak	chr19:9001699-9019196	69	66	135	0.511111	781
Ahsa2	chr11:23496691-23496881	47	64	111	0.423423	354
AI314180	chr4:58820128-58820175	14	7	21	0.666667	249
AI413582	chr17:27563769-27564016	17	10	27	0.62963	29
AI414108	chr9:27352685-27357543	22	15	37	0.594595	129
AI427809	chr4:53261356-53263234	1	21	22	0.0454545	42
AI450353	chr11:83293430-83294929	5	11	16	0.3125	19
AI464131	chr4:41495601-41499690	5	4	9	0.555556	211
AI467606	chr7:127092169-127094049	2	16	18	0.111111	37
AI506816	chr5:23710017-23710408	7	21	28	0.25	32
AI597479	chr1:43113186-43115946	13	12	25	0.52	130
AI661453	chr17:47469276-47470638	9	6	15	0.6	96
AI662270	chr11:83225534-83226584	2	8	10	0.2	19
AI837181	chr19:5425937-5427316	33	24	57	0.578947	121
AI846148	chr19:7382672-7383026	69	52	121	0.570248	341
AI987944	chr7:41372930-41375374	2	8	10	0.2	48
Aida	chr1:183322489-183324501	55	52	107	0.514019	195
Aifm2	chr10:61739028-61739260	11	9	20	0.55	99
Aim2	chr1:173464971-173466036	174	180	354	0.491525	338
Aimp1	chr3:132683793-132683879	37	52	89	0.41573	506
Aimp2	chr5:143909581-143909839	28	27	55	0.509091	244
Aip	chr19:4115320-4115496	26	38	64	0.40625	181
Ajuba	chr14:54567469-54569056	153	89	242	0.632231	273
AK010878	chr12:102757541-102757810	43	6	49	0.877551	110
Ak2	chr4:129010563-129011529	217	136	353	0.614731	900
Ak4	chr4:101463553-101467771	135	191	326	0.41411	327
Ak6	chr13:100664051-100664196	29	36	65	0.446154	50
Ak7	chr12:105781671-105782447	111	26	137	0.810219	227
Akap1	chr11:88844259-88845865	138	142	280	0.492857	697
Akap10	chr11:61871307-61873021	13	14	27	0.481481	146
Akap11	chr14:78509880-78514320	33	34	67	0.492537	305
Akap12	chr10:4358478-4359471	1189	1008	2197	0.541193	3121
Akap13	chr7:75750574-75754609	5	12	17	0.294118	144
Akap2	chr4:57892869-57896984	88	99	187	0.470588	262
Akap7	chr10:25267308-25267468	2	9	11	0.181818	82
Akap8	chr17:32303676-32305706	36	25	61	0.590164	871
Akap9	chr5:4077828-4077967	24	18	42	0.571429	258
Akip1	chr7:109711750-109712181	6	17	23	0.26087	81
Akirin1	chr4:123743433-123743573	21	24	45	0.466667	237
Akirin2	chr4:34566215-34566908	49	55	104	0.471154	291
Akr1a1	chr4:116641858-116641977	153	116	269	0.568773	1608
Akr1b3	chr6:34317340-34317489	377	365	742	0.508086	0
Akr1b8	chr6:34364237-34364318	5	27	32	0.15625	65
Akr7a5	chr4:139318092-139318786	36	38	74	0.486486	113
Akt1	chr12:112659129-112659276	34	13	47	0.723404	166
Akt1s1	chr7:44854592-44855421	22	20	42	0.52381	193
Akt2	chr7:27638062-27639453	66	66	132	0.5	477
Aktip	chr8:91129600-91129805	24	6	30	0.8	165
Alad	chr4:62514074-62514260	18	33	51	0.352941	115
Alas1	chr9:106241116-106241338	19	19	38	0.5	155
Aldh16a1	chr7:45154392-45154538	95	92	187	0.508021	468
Aldh18a1	chr19:40586127-40586192	127	128	255	0.498039	261
Aldh1l1	chr6:90598887-90599171	20	20	40	0.5	119
Aldh2	chr5:121593362-121593824	519	413	932	0.556867	1279
Aldh3a2	chr11:61264246-61264331	123	81	204	0.602941	218
Aldh4a1	chr4:139648158-139649691	137	160	297	0.461279	274
Aldh6a1	chr12:84433856-84434035	21	15	36	0.583333	122
Aldh7a1	chr18:56562033-56562298	162	112	274	0.591241	383
