gene	coord	273plus3_CAST	273plus3_129S1	273plus3_total	273plus3_CAST/all	273plus3_htseqCount
1500011B03Rik	chr5:114813780-114813976	46	38	84	0.547619	195
1500012F01Rik	chr2:167065434-167065480	101	79	180	0.561111	527
1500015A07Rik	chr18:61726390-61728253	4	16	20	0.2	91
1600002H07Rik	chr17:24220691-24220769	42	83	125	0.336	245
1600012H06Rik	chr17:14943184-14945939	13	17	30	0.433333	340
1600014C10Rik	chr7:38194785-38197565	20	9	29	0.689655	56
1700001L05Rik	chr15:83353847-83358950	2	9	11	0.181818	118
1700007K13Rik	chr2:28466034-28466324	7	10	17	0.411765	71
1700007L15Rik	chr16:33380516-33380736	1	11	12	0.0833333	28
1700007P06Rik	chr1:187127562-187127852	11	11	22	0.5	11
1700013H16Rik	chrX:53751510-53751856	36	12	48	0.75	99
1700017B05Rik	chr9:57256386-57259140	17	9	26	0.653846	200
1700019D03Rik	chr1:52952615-52952840	4	163	167	0.0239521	189
1700020I14Rik	chr2:119599588-119600744	16	21	37	0.432432	238
1700021F05Rik	chr10:43532676-43533157	122	126	248	0.491935	368
1700021K19Rik	chr16:32856892-32857045	32	20	52	0.615385	190
1700025G04Rik	chr1:151884524-151893432	20	9	29	0.689655	155
1700028K03Rik	chr5:107549085-107551542	4	10	14	0.285714	53
1700029P11Rik	chr15:81980540-81981563	36	126	162	0.222222	363
1700030C10Rik	chr12:20815346-20815779	28	10	38	0.736842	63
1700030K09Rik	chr8:72460029-72460541	63	39	102	0.617647	223
1700037H04Rik	chr2:131146325-131146975	108	85	193	0.559585	690
1700052N19Rik	chr10:4453472-4455140	112	99	211	0.530806	387
1700061G19Rik	chr17:56886441-56886687	47	38	85	0.552941	372
1700066M21Rik	chr1:57382743-57385422	13	23	36	0.361111	141
1700095A21Rik	chr4:146519039-146519927	55	7	62	0.887097	45
1700120C14Rik	chr15:99251788-99252001	13	28	41	0.317073	7
1700123O20Rik	chr14:54689804-54690742	36	32	68	0.529412	216
1700128F08Rik	chr9:8241268-8241987	2	12	14	0.142857	18
1810009A15Rik	chr19:8890411-8890759	129	147	276	0.467391	56
1810013L24Rik	chr16:8855794-8858924	33	35	68	0.485294	598
1810026B05Rik	chr7:73549597-73549652	14	22	36	0.388889	146
1810026J23Rik	chr9:21593150-21595970	54	38	92	0.586957	200
1810030O07Rik	chrX:12669527-12669646	21	92	113	0.185841	346
1810032O08Rik	chr11:116674300-116675798	73	106	179	0.407821	237
1810037I17Rik	chr3:122925479-122926194	91	98	189	0.481481	370
1810043H04Rik	chr11:120100174-120100424	19	9	28	0.678571	98
1810055G02Rik	chr19:3716491-3717881	16	21	37	0.432432	182
1810058I24Rik	chr6:35261159-35262059	41	22	63	0.650794	251
2010012O05Rik	chr19:46701515-46703382	7	5	12	0.583333	53
2010107E04Rik	chr12:111963230-111963353	299	137	436	0.68578	1401
2010107G23Rik	chr10:62107656-62109123	61	18	79	0.772152	203
2010315B03Rik	chr9:124291804-124294101	0	21	21	0	83
2010320M18Rik	chr8:70776862-70777606	15	18	33	0.454545	60
2200002D01Rik	chr7:29247897-29247965	5	9	14	0.357143	49
2210013O21Rik	chrX:153723554-153723937	17	10	27	0.62963	221
2210015D19Rik	chr11:5780206-5780635	33	103	136	0.242647	82
2210016F16Rik	chr13:58384824-58385225	22	60	82	0.268293	201
2210016L21Rik	chr5:114947682-114948540	54	65	119	0.453782	348
2210018M11Rik	chr7:98626466-98626720	40	41	81	0.493827	262
2210039B01Rik	chr12:73551156-73551986	95	21	116	0.818966	48
2210409E12Rik	chr11:88972638-88973014	265	27	292	0.907534	318
2310003H01Rik	chr11:120376706-120377661	24	16	40	0.6	137
2310009A05Rik	chr9:73042432-73042775	50	41	91	0.549451	58
2310011J03Rik	chr10:80320183-80320548	17	24	41	0.414634	173
2310014L17Rik	chr7:12927885-12931072	1	13	14	0.0714286	58
2310022A10Rik	chr7:27580337-27582098	45	56	101	0.445545	343
2310022B05Rik	chr8:124662848-124663369	192	78	270	0.711111	292
2310033P09Rik	chr11:59210227-59210734	11	8	19	0.578947	96
2310035C23Rik	chr1:105753503-105755131	15	15	30	0.5	302
2310039H08Rik	chr17:46772635-46773407	5	4	9	0.555556	57
2310061J03Rik	chr16:55973268-55974617	9	2	11	0.818182	25
2310067B10Rik	chr11:115798275-115799033	32	35	67	0.477612	300
2410002F23Rik	chr7:44250613-44252319	89	101	190	0.468421	514
2410003L11Rik	chr11:97622607-97622893	13	52	65	0.2	94
2410004N09Rik	chr18:33795853-33795989	138	147	285	0.484211	203
2410006H16Rik	chr11:62604655-62604806	430	552	982	0.437882	1261
2410007B07Rik	chr3:75655390-75655731	22	116	138	0.15942	258
2410015M20Rik	chr17:56608638-56608692	72	39	111	0.648649	376
2410016O06Rik	chr12:83950608-83952953	88	33	121	0.727273	405
2410021H03Rik	chr17:69275362-69275906	36	5	41	0.878049	38
2410088K16Rik	chr1:88755534-88755733	41	38	79	0.518987	70
2410089E03Rik	chr15:8270679-8271158	22	48	70	0.314286	269
2410127L17Rik	chr19:18691417-18691595	86	79	165	0.521212	867
2410131K14Rik	chr5:118261100-118263114	9	22	31	0.290323	85
2410137M14Rik	chr17:36978651-36978933	4	31	35	0.114286	59
2510002D24Rik	chr16:18839090-18840113	34	26	60	0.566667	95
2510003E04Rik	chr10:62558470-62559883	15	16	31	0.483871	201
2510039O18Rik	chr4:147946601-147947314	132	101	233	0.566524	469
2610001J05Rik	chr6:13869074-13870740	51	95	146	0.349315	216
2610002J02Rik	chr4:155256135-155256687	25	26	51	0.490196	61
2610020H08Rik	chr7:119825536-119825638	2	9	11	0.181818	60
2610301B20Rik	chr4:10897899-10899423	67	67	134	0.5	206
2610305D13Rik	chr4:147615280-147615406	198	56	254	0.779528	2893
2610306M01Rik	chr6:86848407-86849440	4	4	8	0.5	22
2610318N02Rik	chr16:17123512-17123654	18	14	32	0.5625	363
2610507B11Rik	chr11:78289804-78290625	340	288	628	0.541401	2733
2610524H06Rik	chr5:114823313-114823468	67	179	246	0.272358	219
2700029M09Rik	chr8:60905548-60905720	281	123	404	0.695545	1208
2700038G22Rik	chr5:23853767-23855033	10	107	117	0.0854701	81
2700049A03Rik	chr12:71242944-71243303	131	52	183	0.715847	354
2700060E02Rik	chr14:19822566-19822690	312	339	651	0.479263	2953
2700062C07Rik	chr18:24477269-24477767	16	31	47	0.340426	123
2700081O15Rik	chr19:7422643-7425904	10	6	16	0.625	114
2700097O09Rik	chr12:55079981-55080110	26	20	46	0.565217	303
2700099C18Rik	chr17:94774892-94775129	12	22	34	0.352941	84
2810001G20Rik	chr11:64082653-64083259	2	8	10	0.2	26
2810004N23Rik	chr8:124860946-124861271	526	310	836	0.629187	999
2810006K23Rik	chr5:124340609-124341852	9	13	22	0.409091	133
2810008D09Rik	chr11:117078776-117078955	169	206	375	0.450667	202
2810013P06Rik	chr8:123042575-123044602	34	16	50	0.68	162
2810025M15Rik	chr1:157419869-157420236	128	126	254	0.503937	574
2810403A07Rik	chr3:88711630-88712933	38	34	72	0.527778	483
2810408A11Rik	chr11:69898847-69899092	5	6	11	0.454545	47
2810408I11Rik	chr1:64690464-64690659	7	14	21	0.333333	75
2810408M09Rik	chr2:165490112-165491711	40	43	83	0.481928	110
2810417H13Rik	chr9:65893372-65893534	9	37	46	0.195652	164
2810428I15Rik	chr8:70506662-70506739	46	26	72	0.638889	378
2810429I04Rik	chr13:3485049-3485220	8	5	13	0.615385	25
2810474O19Rik	chr6:149334592-149335663	70	77	147	0.47619	1127
2900026A02Rik	chr5:113097598-113097838	9	1	10	0.9	111
2900041M22Rik	chr11:117612262-117613417	21	60	81	0.259259	66
2900097C17Rik	chr2:156388063-156392979	27	30	57	0.473684	1122
3010026O09Rik	chr11:50199536-50200115	19	25	44	0.431818	142
3110002H16Rik	chr18:12188560-12188637	15	9	24	0.625	205
3110040N11Rik	chr7:81789355-81789453	170	70	240	0.708333	230
3110043O21Rik	chr4:35218414-35218916	25	27	52	0.480769	228
3110082I17Rik	chr5:139460469-139460534	245	204	449	0.545657	323
3632451O06Rik	chr14:49770379-49770627	6	11	17	0.352941	68
3830406C13Rik	chr14:12301148-12303231	8	14	22	0.363636	104
4632415L05Rik	chr3:19894871-19898984	6	4	10	0.6	69
4833420G17Rik	chr13:119485727-119486117	208	125	333	0.624625	305
4833439L19Rik	chr13:54565182-54565382	171	224	395	0.432911	734
4921524J17Rik	chr8:85408759-85409890	31	15	46	0.673913	375
4930402H24Rik	chr2:130820469-130820588	6	5	11	0.545455	127
4930404N11Rik	chr10:81364742-81364980	26	23	49	0.530612	76
4930414L22Rik	chr6:72438683-72440615	79	69	148	0.533784	106
4930427A07Rik	chr12:113163053-113165458	172	93	265	0.649057	416
4930430F08Rik	chr10:100589027-100589259	17	5	22	0.772727	208
4930431F12Rik	chr5:44966799-44967143	5	5	10	0.5	37
4930444M15Rik	chr14:76515878-76516352	8	17	25	0.32	23
4930447C04Rik	chr12:72916674-72916730	11	30	41	0.268293	131
4930452B06Rik	chr14:8662259-8662348	53	16	69	0.768116	213
4930453N24Rik	chr16:64768924-64769162	26	49	75	0.346667	347
4930461G14Rik	chr9:58469145-58469623	6	17	23	0.26087	51
4930470H14Rik	chr17:4081830-4082995	39	42	81	0.481481	476
4930483K19Rik	chr10:76545871-76546800	11	8	19	0.578947	54
4930486L24Rik	chr13:60853100-60853324	0	21	21	0	66
4930500J02Rik	chr2:104567861-104568230	151	203	354	0.426554	363
4930502E18Rik	chrX:53727367-53727548	7	4	11	0.636364	63
4930503L19Rik	chr18:70472291-70472480	215	212	427	0.503513	375
4930506C21Rik	chr17:8297029-8297243	19	38	57	0.333333	111
4930511M06Rik	chr18:57546014-57548375	20	46	66	0.30303	88
4930513N10Rik	chr8:95806830-95809180	18	7	25	0.72	28
4930519F16Rik	chrX:103234022-103234269	4	4	8	0.5	32
4930524B15Rik	chr11:31978242-31979651	5	3	8	0.625	33
4930528D03Rik	chr13:59733936-59734838	0	21	21	0	27
4930579G24Rik	chr3:79631129-79632819	15	28	43	0.348837	78
4931406C07Rik	chr9:15301367-15301607	25	43	68	0.367647	160
4931406P16Rik	chr7:34284702-34285609	41	39	80	0.5125	339
4931428F04Rik	chr8:105280409-105282144	18	4	22	0.818182	85
4932438A13Rik	chr3:37036657-37036836	4	4	8	0.5	576
4933402E13Rik	chrX:62290365-62292078	4	17	21	0.190476	108
4933404O12Rik	chr5:136933739-136937109	35	73	108	0.324074	147
4933421O10Rik	chr4:33027139-33030521	27	13	40	0.675	38
4933426M11Rik	chr12:80877096-80880833	42	24	66	0.636364	438
4933434E20Rik	chr3:90061638-90063341	73	108	181	0.403315	361
4933438K21Rik	chr4:147063366-147064898	9	5	14	0.642857	197
5031426D15Rik	chr2:6922702-6928722	2	12	14	0.142857	12
5031439G07Rik	chr15:84955806-84955928	80	60	140	0.571429	428
5330411J11Rik	chr2:59382493-59383954	3	7	10	0.3	26
5430405H02Rik	chr2:156853431-156854304	9	14	23	0.391304	196
5430416N02Rik	chr5:100429326-100429535	178	97	275	0.647273	271
5730408K05Rik	chr19:8888387-8888770	8	17	25	0.32	12
5830415F09Rik	chr4:46389318-46389423	38	60	98	0.387755	119
5830416P10Rik	chr19:53446776-53446887	7	17	24	0.291667	46
5830417I10Rik	chr3:88825390-88829371	51	43	94	0.542553	497
5830418K08Rik	chr9:15352899-15353099	126	134	260	0.484615	694
5830444B04Rik	chr4:155410837-155411812	7	6	13	0.538462	12
5930430L01Rik	chr5:148990056-148993943	6	4	10	0.6	17
6030443J06Rik	chr5:22553987-22558171	0	10	10	0	17
6030458C11Rik	chr15:12823561-12823706	126	209	335	0.376119	303
6330416G13Rik	chr4:63583786-63586353	36	30	66	0.545455	154
6330419J24Rik	chrX:56376030-56378470	5	6	11	0.454545	70
6430562O15Rik	chr13:99411842-99412826	68	71	139	0.489209	127
6720489N17Rik	chr13:62607373-62607499	61	34	95	0.642105	151
6820431F20Rik	chr8:20268286-20272219	146	3	149	0.979866	7553
8030462N17Rik	chr18:77673900-77674684	25	27	52	0.480769	423
8430419L09Rik	chr6:135233979-135236240	23	26	49	0.469388	146
9030624G23Rik	chr12:24043202-24044854	12	33	45	0.266667	347
9030624J02Rik	chr7:118838113-118838231	50	72	122	0.409836	493
9130011E15Rik	chr19:45975219-45975275	47	53	100	0.47	249
9130221H12Rik	chr7:25228723-25230264	74	61	135	0.548148	339
9130401M01Rik	chr15:58031984-58032079	140	134	274	0.510949	711
9430008C03Rik	chr2:158361405-158361522	6	11	17	0.352941	194
9430015G10Rik	chr4:156125417-156127263	115	172	287	0.400697	358
9430016H08Rik	chr1:57413240-57413387	9	8	17	0.529412	184
9430037G07Rik	chr9:88595325-88598247	5	6	11	0.454545	99
9430038I01Rik	chr7:137410640-137410756	59	31	90	0.655556	96
9530027J09Rik	chrX:48276792-48278190	208	302	510	0.407843	435
9530068E07Rik	chr11:52406945-52408723	44	49	93	0.473118	217
9530082P21Rik	chr17:23751678-23754065	7	15	22	0.318182	49
9530091C08Rik	chr9:68765346-68773322	37	1	38	0.973684	41
9630033F20Rik	chr6:127085116-127088302	223	270	493	0.452333	709
9830147E19Rik	chr7:42616233-42616359	71	39	110	0.645455	491
9930021J03Rik	chr19:29753600-29755017	13	19	32	0.40625	252
9930104L06Rik	chr4:124942583-124944661	15	20	35	0.428571	90
A130010J15Rik	chr1:193174245-193177832	5	17	22	0.227273	74
A130077B15Rik	chr10:122565023-122567377	0	126	126	0	1248
A230046K03Rik	chr10:83594171-83596473	182	175	357	0.509804	1127
A230050P20Rik	chr9:20873542-20874307	9	21	30	0.3	93
A230072C01Rik	chrX:20985979-20987349	21	15	36	0.583333	193
A230073K19Rik	chr7:59281879-59289166	8	5	13	0.615385	194
A230103J11Rik	chr8:85060244-85060460	65	36	101	0.643564	357
A330032B11Rik	chr19:37194876-37196541	30	3	33	0.909091	129
A430005L14Rik	chr4:153961490-153961924	84	99	183	0.459016	338
A430107P09Rik	chr14:53666216-53668335	1	20	21	0.047619	15
A530054K11Rik	chr13:67623468-67623563	16	27	43	0.372093	224
A630089N07Rik	chr16:98082346-98082439	64	48	112	0.571429	809
A730017L22Rik	chr2:130872541-130874442	6	16	22	0.272727	82
A830080D01Rik	chrX:159592071-159593081	35	47	82	0.426829	904
A930005H10Rik	chr3:115886214-115886375	0	24	24	0	34
A930011O12Rik	chr14:64590273-64593961	6	5	11	0.545455	91
A930013F10Rik	chr8:22634384-22636809	7	3	10	0.7	57
AA414768	chrX:12936873-12938541	11	0	11	1	118
AA465934	chr11:83291967-83292097	6	60	66	0.0909091	88
AA987161	chr13:67589439-67593915	11	21	32	0.34375	263
Aaas	chr15:102339944-102340068	54	65	119	0.453782	703
Aacs	chr5:125516216-125517403	45	45	90	0.5	299
Aagab	chr9:63640207-63641889	103	101	204	0.504902	547
Aak1	chr6:86987204-87003227	19	18	37	0.513514	281
Aamp	chr1:74282027-74282171	89	76	165	0.539394	1301
Aar2	chr2:156566865-156568972	26	29	55	0.472727	165
Aard	chr15:52044799-52045722	505	315	820	0.615854	1443
Aars	chr8:111055019-111055569	1578	719	2297	0.686983	7197
Aars2	chr17:45520286-45520843	106	121	227	0.46696	394
Aarsd1	chr11:101417350-101417433	139	169	308	0.451299	769
Aasdh	chr5:76901918-76902185	86	73	159	0.540881	181
Aasdhppt	chr9:4309254-4309494	39	44	83	0.46988	789
Aass	chr6:23078828-23078995	6	21	27	0.222222	98
Aatf	chr11:84513292-84513501	83	65	148	0.560811	424
Abca1	chr4:53048956-53049133	7	15	22	0.318182	310
Abca3	chr17:24409269-24410204	12	11	23	0.521739	194
Abcb10	chr8:123968001-123968135	145	64	209	0.69378	324
Abcb1a	chr5:8747355-8748570	2	31	33	0.0606061	165
Abcb1b	chr5:8865750-8866314	27	31	58	0.465517	149
Abcb6	chr1:75179570-75180283	5	10	15	0.333333	136
Abcb7	chrX:104413657-104413846	100	100	200	0.5	1185
Abcb8	chr5:24408568-24408818	36	39	75	0.48	323
Abcc1	chr16:14473460-14474878	58	33	91	0.637363	297
Abcc4	chr14:118654150-118654374	108	136	244	0.442623	593
Abcc5	chr16:20396980-20397128	103	167	270	0.381481	1009
Abcd2	chr15:91145871-91149205	10	0	10	1	5
Abcd3	chr3:121779555-121779697	119	169	288	0.413194	411
Abcd4	chr12:84615326-84615444	101	40	141	0.716312	377
Abce1	chr8:79683442-79685277	431	219	650	0.663077	4673
Abcf1	chr17:35963321-35963392	39	51	90	0.433333	1762
Abcf2	chr5:24565341-24566003	75	71	146	0.513699	1626
Abcf3	chr16:20560357-20561603	14	14	28	0.5	436
Abcg2	chr6:58684333-58684457	9	18	27	0.333333	424
Abhd10	chr16:45742777-45742955	50	61	111	0.45045	214
Abhd11	chr5:135011887-135012175	112	97	209	0.535885	325
Abhd12	chr2:150904357-150904731	65	59	124	0.524194	254
Abhd13	chr8:9987385-9992154	93	62	155	0.6	368
Abhd14a	chr9:106447531-106447678	66	94	160	0.4125	234
Abhd16a	chr17:35102670-35102987	6	5	11	0.545455	119
Abhd17a	chr10:80586515-80587030	32	42	74	0.432432	491
Abhd17b	chr19:21684098-21685637	11	8	19	0.578947	205
Abhd17c	chr7:84109356-84110801	38	36	74	0.513514	400
Abhd2	chr7:79359960-79361601	7	17	24	0.291667	120
Abhd4	chr14:54267768-54269169	152	66	218	0.697248	401
Abhd6	chr14:8045468-8045625	12	4	16	0.75	65
Abhd8	chr8:71461246-71461972	28	9	37	0.756757	168
Abi1	chr2:22953435-22953611	63	51	114	0.552632	597
Abi2	chr1:60476740-60481163	5	5	10	0.5	348
Abi3	chr11:95830072-95832876	29	22	51	0.568627	138
Abl2	chr1:156640993-156649619	82	85	167	0.491018	595
Abr	chr11:76508888-76509419	46	60	106	0.433962	337
Abracl	chr10:18023067-18023252	65	48	113	0.575221	333
Abtb1	chr6:88841769-88841935	26	38	64	0.40625	211
Acaa1a	chr9:119349958-119350295	16	4	20	0.8	424
Acaa2	chr18:74801297-74801367	37	163	200	0.185	260
Acaca	chr11:84399560-84401651	182	186	368	0.494565	1040
Acacb	chr5:114249494-114250758	32	24	56	0.571429	289
Acad11	chr9:104113462-104113528	2	9	11	0.181818	140
Acad12	chr5:121614060-121614259	29	6	35	0.828571	71
Acad9	chr3:36090831-36092857	46	47	93	0.494624	549
Acadl	chr1:66863173-66863309	147	100	247	0.595142	362
Acadm	chr3:153944396-153944643	160	330	490	0.326531	944
Acads	chr5:115113064-115113213	128	139	267	0.479401	573
Acadsb	chr7:131444237-131446211	67	112	179	0.374302	335
Acadvl	chr11:70012958-70013083	11	10	21	0.52381	213
Acap2	chr16:31092413-31096446	9	10	19	0.473684	452
Acat1	chr9:53610213-53610350	13	21	34	0.382353	121
Acat2	chr17:12947357-12947479	170	151	321	0.529595	944
Acat3	chr17:12927338-12927460	383	241	624	0.613782	1622
Acbd3	chr1:180752159-180754204	14	7	21	0.666667	301
Acbd4	chr11:103111542-103112199	28	24	52	0.538462	100
Acbd5	chr2:23112505-23114512	73	62	135	0.540741	186
Acbd6	chr1:155686949-155687233	27	40	67	0.402985	293
Acd	chr8:105700703-105700839	72	33	105	0.685714	245
Acer2	chr4:86932032-86932490	62	66	128	0.484375	185
Acer3	chr7:98309348-98309527	22	12	34	0.647059	245
Acin1	chr14:54679241-54679352	249	267	516	0.482558	1420
Acly	chr11:100523440-100523621	779	779	1558	0.5	4760
Acn9	chr6:7038854-7039220	11	19	30	0.366667	86
Aco1	chr4:40197554-40199009	203	214	417	0.486811	581
Aco2	chr15:81914628-81915137	347	256	603	0.575456	3898
Acot1	chr12:84016780-84017669	26	16	42	0.619048	111
Acot13	chr13:24831226-24831489	26	118	144	0.180556	173
Acot2	chr12:83992502-83993875	4	6	10	0.4	87
Acot7	chr4:152178100-152178340	7	18	25	0.28	553
Acot8	chr2:164799720-164799945	18	12	30	0.6	127
Acot9	chrX:155295683-155295768	95	121	216	0.439815	1347
Acox1	chr11:116179608-116179777	17	21	38	0.447368	221
Acox3	chr5:35612015-35613801	7	4	11	0.636364	96
Acp1	chr12:30893326-30895953	369	259	628	0.58758	1996
Acp2	chr2:91210607-91214098	8	11	19	0.421053	164
Acp5	chr9:22129863-22130129	48	27	75	0.64	192
Acp6	chr3:97171642-97171742	67	60	127	0.527559	1546
Acsf2	chr11:94571562-94571680	22	106	128	0.171875	234
Acsf3	chr8:122817392-122817881	28	14	42	0.666667	118
Acsl1	chr8:46534340-46536050	108	41	149	0.724832	528
Acsl3	chr1:78706258-78707743	137	135	272	0.503676	923
Acsl4	chrX:142350960-142351137	72	79	151	0.476821	689
Acsl5	chr19:55295373-55295522	9	8	17	0.529412	130
Acsm3	chr7:119784274-119784896	7	9	16	0.4375	50
Acss1	chr2:150638364-150638539	111	77	188	0.590426	330
Actb	chr5:142903116-142903941	122	118	240	0.508333	12652
Actg1	chr11:120348425-120348484	1603	1219	2822	0.568037	17319
Actl6a	chr3:32725247-32725333	262	555	817	0.320685	1468
Actn1	chr12:80178302-80178452	323	259	582	0.554983	1837
Actn4	chr7:28918954-28919068	509	452	961	0.529657	2976
Actr10	chr12:70961867-70964717	242	110	352	0.6875	1034
Actr1a	chr19:46384220-46384345	196	222	418	0.4689	1035
Actr1b	chr1:36700337-36700377	90	68	158	0.56962	800
Actr2	chr11:20094230-20094445	461	502	963	0.478712	4000
Actr3	chr1:125405845-125405988	176	167	343	0.51312	1801
Actr3b	chr5:25849851-25850341	14	15	29	0.482759	125
Actr5	chr2:158638633-158639211	37	44	81	0.45679	154
Actr6	chr10:89726637-89726760	71	59	130	0.546154	312
Actr8	chr14:29991592-29991755	47	34	81	0.580247	387
Acvr2b	chr9:119428201-119428568	6	5	11	0.545455	114
Acy1	chr9:106437629-106437737	41	36	77	0.532468	334
Acyp1	chr12:85272398-85272827	18	22	40	0.45	102
Ada	chr2:163731105-163731232	12	6	18	0.666667	64
Adam10	chr9:70778000-70780229	31	41	72	0.430556	348
Adam17	chr12:21373336-21373632	166	69	235	0.706383	597
Adam19	chr11:46143792-46147347	189	180	369	0.512195	787
Adam23	chr1:63592608-63596515	49	113	162	0.302469	465
Adam9	chr8:24996655-24996850	98	45	143	0.685315	293
Adamts2	chr11:50803569-50807573	3	30	33	0.0909091	36
Adap1	chr5:139280705-139280817	27	24	51	0.529412	177
Adar	chr3:89750929-89753455	43	27	70	0.614286	416
Adat1	chr8:111982162-111982765	10	6	16	0.625	101
Adat2	chr10:13560114-13560264	17	18	35	0.485714	125
Adat3	chr10:80606314-80607654	4	6	10	0.4	42
Adck1	chr12:88461015-88461726	22	21	43	0.511628	156
Adck4	chr7:27257223-27257949	6	6	12	0.5	129
Adcy1	chr11:7169413-7178505	18	21	39	0.461538	231
Adcy3	chr12:4212605-4213524	7	3	10	0.7	135
Add1	chr5:34630470-34632305	151	153	304	0.496711	956
Adh5	chr3:138455085-138455499	1155	1129	2284	0.505692	3695
Adi1	chr12:28680966-28682174	258	149	407	0.633907	618
Adipor1	chr1:134431530-134432341	88	84	172	0.511628	879
Adipor2	chr6:119353150-119355928	121	113	234	0.517094	861
Adk	chr14:21447814-21448569	89	86	175	0.508571	455
Adnp2	chr18:80127135-80130994	110	126	236	0.466102	410
Ado	chr10:67544511-67548955	115	104	219	0.525114	476
Adpgk	chr9:59314731-59316200	106	163	269	0.394052	670
Adprhl2	chr4:126317720-126317904	19	49	68	0.279412	353
Adprm	chr11:67051681-67051778	68	51	119	0.571429	258
Adrb3	chr8:27227257-27228750	3	9	12	0.25	203
Adrbk1	chr19:4289313-4289413	31	32	63	0.492063	604
Adrm1	chr2:180171588-180171688	22	8	30	0.733333	1258
Adsl	chr15:80968662-80970947	155	202	357	0.434174	669
Adss	chr1:177796212-177796509	325	347	672	0.483631	1751
Adssl1	chr12:112640958-112641355	51	20	71	0.71831	149
Aebp2	chr6:140650756-140655481	99	81	180	0.55	837
Aen	chr7:78907144-78908833	160	161	321	0.498442	936
Aes	chr10:81565472-81566371	263	278	541	0.486137	2071
Afap1	chr5:35999699-36003922	18	24	42	0.428571	186
Aff1	chr5:103850702-103855322	316	295	611	0.517185	1058
Aff4	chr11:53415388-53421830	200	277	477	0.419287	1452
Afg3l1	chr8:123501848-123503916	333	173	506	0.658103	1565
Afg3l2	chr18:67448888-67449136	147	232	379	0.387863	846
Aftph	chr11:20725685-20727639	38	43	81	0.469136	399
Aga	chr8:53520237-53520344	191	31	222	0.86036	404
Agap1	chr1:89888691-89895282	30	17	47	0.638298	276
Agap3	chr5:24501397-24502047	22	21	43	0.511628	298
Agfg1	chr1:82894999-82896275	381	428	809	0.470952	1092
Agfg2	chr5:137667681-137667774	38	41	79	0.481013	250
Aggf1	chr13:95370757-95370959	199	223	422	0.471564	693
Agl	chr3:116791006-116791209	18	16	34	0.529412	279
Ago1	chr4:126453826-126453948	102	122	224	0.455357	691
Ago2	chr15:73128324-73128460	92	111	203	0.453202	1087
Agpat1	chr17:34612253-34613449	47	47	94	0.5	589
Agpat2	chr2:26596291-26596466	15	23	38	0.394737	241
Agpat3	chr10:78284189-78284350	20	42	62	0.322581	308
Agpat4	chr17:12218985-12219640	60	47	107	0.560748	391
Agpat5	chr8:18881738-18884413	119	79	198	0.60101	762
Agpat6	chr8:23190716-23191692	60	30	90	0.666667	501
Agps	chr2:75925922-75931350	57	82	139	0.410072	1467
Agrn	chr4:156185088-156185135	452	314	766	0.590078	1553
Agtrap	chr4:148087917-148088064	122	116	238	0.512605	827
Ahctf1	chr1:179803353-179804015	312	339	651	0.479263	1826
Ahcy	chr2:155074365-155074497	245	236	481	0.509356	4505
